variant,M,N,tile,nthreads,rep,time_s,bw_gbs,checksum,status
col_major,16384,16384,0,288,85,0.061005412,140.806,2.681670e+09,PASS
col_major,16384,16384,0,288,86,0.060822121,141.230,2.681670e+09,PASS
col_major,16384,16384,0,288,87,0.062344252,137.782,2.681670e+09,PASS
col_major,16384,16384,0,288,88,0.060613967,141.715,2.681670e+09,PASS
col_major,16384,16384,0,288,89,0.063938670,134.346,2.681670e+09,PASS
col_major,16384,16384,0,288,90,0.062092068,138.342,2.681670e+09,PASS
col_major,16384,16384,0,288,91,0.061415512,139.866,2.681670e+09,PASS
col_major,16384,16384,0,288,92,0.061744046,139.122,2.681670e+09,PASS
col_major,16384,16384,0,288,93,0.062086116,138.355,2.681670e+09,PASS
col_major,16384,16384,0,288,94,0.061427351,139.839,2.681670e+09,PASS
col_major,16384,16384,0,288,95,0.061875211,138.827,2.681670e+09,PASS
col_major,16384,16384,0,288,96,0.061791341,139.015,2.681670e+09,PASS
col_major,16384,16384,0,288,97,0.061910569,138.747,2.681670e+09,PASS
col_major,16384,16384,0,288,98,0.063429629,135.425,2.681670e+09,PASS
col_major,16384,16384,0,288,99,0.061660945,139.309,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,0,0.005801527,1480.633,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,1,0.007549603,1137.800,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,2,0.005667834,1515.559,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,3,0.005759799,1491.360,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,4,0.005629659,1525.836,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,5,0.005934994,1447.337,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,6,0.005916211,1451.932,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,7,0.005732856,1498.369,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,8,0.005744311,1495.381,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,9,0.005885428,1459.526,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,10,0.005681593,1511.888,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,11,0.005545981,1548.858,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,12,0.005617307,1529.191,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,13,0.005583229,1538.524,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,14,0.005533662,1552.306,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,15,0.005602812,1533.147,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,16,0.005620059,1528.442,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,17,0.007458725,1151.663,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,18,0.005549629,1547.839,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,19,0.005693625,1508.693,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,20,0.006466018,1328.474,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,21,0.005582012,1538.860,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,22,0.005831573,1473.005,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,23,0.005587549,1537.335,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,24,0.005723992,1500.689,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,25,0.005581884,1538.895,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,26,0.005525630,1554.562,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,27,0.005542366,1549.868,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,28,0.006580416,1305.379,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,29,0.005878484,1461.250,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,30,0.005495166,1563.180,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,31,0.005577693,1540.052,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,32,0.005517214,1556.933,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,33,0.005552477,1547.046,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,34,0.005450592,1575.964,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,35,0.005685881,1510.748,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,36,0.005772663,1488.037,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,37,0.005668506,1515.379,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,38,0.005607612,1531.835,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,39,0.005549597,1547.848,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,40,0.005724952,1500.438,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,41,0.005584668,1538.128,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,42,0.005553213,1546.840,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,43,0.005691897,1509.151,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,44,0.005608220,1531.669,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,45,0.005537822,1551.140,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,46,0.005562461,1544.269,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,47,0.006215562,1382.004,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,48,0.005550941,1547.474,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,49,0.005883060,1460.113,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,50,0.005781110,1485.863,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,51,0.007333672,1171.301,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,52,0.005640858,1522.806,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,53,0.005632571,1525.047,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,54,0.005535902,1551.678,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,55,0.005513407,1558.008,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,56,0.005561885,1544.429,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,57,0.005651034,1520.064,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,58,0.005688185,1510.136,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,59,0.005506527,1559.955,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,60,0.005636315,1524.034,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,61,0.005745272,1495.131,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,62,0.005833013,1472.641,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,63,0.005515102,1557.530,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,64,0.005662394,1517.015,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,65,0.005729369,1499.281,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,66,0.005584284,1538.234,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,67,0.006007312,1429.913,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,68,0.005714713,1503.126,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,69,0.005706681,1505.242,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,70,0.005606428,1532.158,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,71,0.005537469,1551.238,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,72,0.005577245,1540.175,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,73,0.005537757,1551.158,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,74,0.005623995,1527.372,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,75,0.005530558,1553.177,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,76,0.005897843,1456.454,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,77,0.005629851,1525.784,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,78,0.005554237,1546.555,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,79,0.005630555,1525.593,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,80,0.005895795,1456.960,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,81,0.005797302,1481.712,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,82,0.005553213,1546.840,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,83,0.006866103,1251.064,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,84,0.006080654,1412.666,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,85,0.005508158,1559.493,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,86,0.006129228,1401.471,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,87,0.005546845,1548.616,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,88,0.005616604,1529.382,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,89,0.005603611,1532.928,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,90,0.005519551,1556.274,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,91,0.005532702,1552.575,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,92,0.005716280,1502.714,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,93,0.005652315,1519.720,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,94,0.005582908,1538.613,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,95,0.005662746,1516.920,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,96,0.006228201,1379.200,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,97,0.005564509,1543.700,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,98,0.005542557,1549.814,2.681670e+09,PASS
all_rowmajor,16384,16384,0,288,99,0.005550430,1547.616,2.681670e+09,PASS
tiled,16384,16384,8,288,0,0.007360232,1167.074,2.681670e+09,PASS
tiled,16384,16384,8,288,1,0.007251691,1184.542,2.681670e+09,PASS
tiled,16384,16384,8,288,2,0.007271147,1181.373,2.681670e+09,PASS
tiled,16384,16384,8,288,3,0.007297386,1177.125,2.681670e+09,PASS
tiled,16384,16384,8,288,4,0.007285931,1178.976,2.681670e+09,PASS
tiled,16384,16384,8,288,5,0.007438534,1154.789,2.681670e+09,PASS
tiled,16384,16384,8,288,6,0.007238220,1186.747,2.681670e+09,PASS
tiled,16384,16384,8,288,7,0.007606529,1129.284,2.681670e+09,PASS
tiled,16384,16384,8,288,8,0.007381032,1163.785,2.681670e+09,PASS
tiled,16384,16384,8,288,9,0.007627936,1126.115,2.681670e+09,PASS
tiled,16384,16384,8,288,10,0.007862329,1092.543,2.681670e+09,PASS
tiled,16384,16384,8,288,11,0.007272107,1181.217,2.681670e+09,PASS
tiled,16384,16384,8,288,12,0.007242188,1186.097,2.681670e+09,PASS
tiled,16384,16384,8,288,13,0.007343337,1169.759,2.681670e+09,PASS
tiled,16384,16384,8,288,14,0.009869279,870.371,2.681670e+09,PASS
tiled,16384,16384,8,288,15,0.007427495,1156.505,2.681670e+09,PASS
tiled,16384,16384,8,288,16,0.007339848,1170.315,2.681670e+09,PASS
tiled,16384,16384,8,288,17,0.007384296,1163.271,2.681670e+09,PASS
tiled,16384,16384,8,288,18,0.007338473,1170.534,2.681670e+09,PASS
tiled,16384,16384,8,288,19,0.007361192,1166.922,2.681670e+09,PASS
tiled,16384,16384,8,288,20,0.007279626,1179.997,2.681670e+09,PASS
tiled,16384,16384,8,288,21,0.007249420,1184.913,2.681670e+09,PASS
tiled,16384,16384,8,288,22,0.013490613,636.734,2.681670e+09,PASS
tiled,16384,16384,8,288,23,0.007505764,1144.445,2.681670e+09,PASS
tiled,16384,16384,8,288,24,0.007512228,1143.460,2.681670e+09,PASS
tiled,16384,16384,8,288,25,0.007216716,1190.283,2.681670e+09,PASS
tiled,16384,16384,8,288,26,0.007362344,1166.739,2.681670e+09,PASS
tiled,16384,16384,8,288,27,0.007668095,1120.218,2.681670e+09,PASS
tiled,16384,16384,8,288,28,0.007560930,1136.095,2.681670e+09,PASS
tiled,16384,16384,8,288,29,0.007370152,1165.503,2.681670e+09,PASS
tiled,16384,16384,8,288,30,0.007238540,1186.694,2.681670e+09,PASS
tiled,16384,16384,8,288,31,0.007329033,1172.042,2.681670e+09,PASS
tiled,16384,16384,8,288,32,0.007414119,1158.591,2.681670e+09,PASS
tiled,16384,16384,8,288,33,0.007587585,1132.104,2.681670e+09,PASS
tiled,16384,16384,8,288,34,0.007300778,1176.578,2.681670e+09,PASS
tiled,16384,16384,8,288,35,0.007311082,1174.920,2.681670e+09,PASS
tiled,16384,16384,8,288,36,0.007329065,1172.037,2.681670e+09,PASS
tiled,16384,16384,8,288,37,0.008294797,1035.581,2.681670e+09,PASS
tiled,16384,16384,8,288,38,0.007644608,1123.659,2.681670e+09,PASS
tiled,16384,16384,8,288,39,0.007217997,1190.072,2.681670e+09,PASS
tiled,16384,16384,8,288,40,0.007236044,1187.104,2.681670e+09,PASS
tiled,16384,16384,8,288,41,0.007452645,1152.602,2.681670e+09,PASS
tiled,16384,16384,8,288,42,0.007587906,1132.056,2.681670e+09,PASS
tiled,16384,16384,8,288,43,0.007594849,1131.021,2.681670e+09,PASS
tiled,16384,16384,8,288,44,0.007382376,1163.573,2.681670e+09,PASS
tiled,16384,16384,8,288,45,0.007301929,1176.393,2.681670e+09,PASS
tiled,16384,16384,8,288,46,0.007444646,1153.841,2.681670e+09,PASS
tiled,16384,16384,8,288,47,0.007435366,1155.281,2.681670e+09,PASS
tiled,16384,16384,8,288,48,0.007567810,1135.062,2.681670e+09,PASS
tiled,16384,16384,8,288,49,0.007390152,1162.349,2.681670e+09,PASS
tiled,16384,16384,8,288,50,0.007278698,1180.147,2.681670e+09,PASS
tiled,16384,16384,8,288,51,0.007231372,1187.871,2.681670e+09,PASS
