P,layout,run,ms,gbps
3,AoS,0,15.517950,553.55
3,AoS,1,16.331911,525.96
3,AoS,2,15.441895,556.27
3,AoS,3,16.484976,521.08
3,AoS,4,15.564919,551.88
3,AoS,5,15.583992,551.20
3,AoS,6,15.607119,550.39
3,AoS,7,16.454935,522.03
3,AoS,8,16.541004,519.31
3,AoS,9,15.968800,537.92
3,AoS,10,16.273975,527.83
3,AoS,11,16.182184,530.83
3,AoS,12,15.697002,547.23
3,AoS,13,16.496897,520.70
3,AoS,14,16.882896,508.79
3,AoS,15,15.614986,550.11
3,AoS,16,16.806126,511.12
3,AoS,17,16.089916,533.87
3,AoS,18,16.838789,510.13
3,AoS,19,16.716003,513.87
3,AoS,20,15.578032,551.41
3,AoS,21,15.457869,555.70
3,AoS,22,17.059088,503.54
3,AoS,23,15.716076,546.57
3,AoS,24,16.936064,507.20
3,AoS,25,16.165972,531.36
3,AoS,26,15.285969,561.95
3,AoS,27,16.875029,509.03
3,AoS,28,16.867876,509.25
3,AoS,29,15.789986,544.01
3,AoS,30,16.160965,531.52
3,AoS,31,16.667843,515.36
3,AoS,32,16.958952,506.51
3,AoS,33,16.733885,513.33
3,AoS,34,16.008139,536.60
3,AoS,35,15.794039,543.87
3,AoS,36,15.647888,548.95
3,AoS,37,16.132116,532.47
3,AoS,38,15.761137,545.01
3,AoS,39,15.788078,544.08
3,AoS,40,16.205072,530.08
3,AoS,41,16.088963,533.90
3,AoS,42,16.698122,514.42
3,AoS,43,16.186953,530.67
3,AoS,44,15.594959,550.81
3,AoS,45,16.037941,535.60
3,AoS,46,15.669107,548.21
3,AoS,47,16.331911,525.96
3,AoS,48,15.832901,542.54
3,AoS,49,16.375065,524.57
3,AoS,50,16.186953,530.67
3,AoS,51,15.836954,542.40
3,AoS,52,16.716003,513.87
3,AoS,53,26.150227,328.48
3,AoS,54,15.864849,541.44
3,AoS,55,16.776085,512.03
3,AoS,56,15.778065,544.42
3,AoS,57,16.953945,506.66
3,AoS,58,16.102791,533.44
3,AoS,59,15.889168,540.62
3,AoS,60,16.206980,530.01
3,AoS,61,16.330004,526.02
3,AoS,62,16.209126,529.94
3,AoS,63,16.058922,534.90
3,AoS,64,16.829967,510.39
3,AoS,65,15.916109,539.70
3,AoS,66,17.195940,499.53
3,AoS,67,15.450001,555.98
3,AoS,68,15.955925,538.35
3,AoS,69,16.062021,534.80
3,AoS,70,16.829014,510.42
3,AoS,71,15.877962,541.00
3,AoS,72,16.823053,510.60
3,AoS,73,16.800880,511.28
3,AoS,74,16.870022,509.18
3,AoS,75,16.438961,522.53
3,AoS,76,17.226934,498.63
3,AoS,77,17.019033,504.72
3,AoS,78,15.372992,558.77
3,AoS,79,16.566992,518.50
3,AoS,80,16.856194,509.60
3,AoS,81,16.052961,535.10
3,AoS,82,16.510963,520.26
3,AoS,83,16.877890,508.95
3,AoS,84,15.772104,544.63
3,AoS,85,16.385794,524.23
3,AoS,86,18.614054,461.48
3,AoS,87,15.995979,537.01
3,AoS,88,16.608000,517.22
3,AoS,89,16.318083,526.41
3,AoS,90,16.878128,508.94
3,AoS,91,16.183138,530.79
3,AoS,92,18.920898,453.99
3,AoS,93,16.137123,532.31
3,AoS,94,16.919851,507.68
3,AoS,95,16.054869,535.04
3,AoS,96,17.223120,498.74
3,AoS,97,16.386032,524.22
3,AoS,98,15.532970,553.01
3,AoS,99,16.637802,516.29
3,SoA,0,10.854006,791.41
3,SoA,1,10.910034,787.34
3,SoA,2,10.605097,809.98
3,SoA,3,11.713028,733.37
3,SoA,4,10.643959,807.02
3,SoA,5,10.659218,805.87
3,SoA,6,10.668039,805.20
3,SoA,7,10.704994,802.42
3,SoA,8,12.362957,694.81
3,SoA,9,10.679007,804.38
3,SoA,10,10.662079,805.65
3,SoA,11,10.859013,791.04
3,SoA,12,10.718822,801.39
3,SoA,13,10.845184,792.05
3,SoA,14,10.846138,791.98
3,SoA,15,10.916948,786.84
3,SoA,16,10.777950,796.99
3,SoA,17,10.913134,787.12
3,SoA,18,10.695934,803.10
3,SoA,19,10.757923,798.47
3,SoA,20,10.674953,804.68
3,SoA,21,12.867928,667.55
3,SoA,22,12.758970,673.25
3,SoA,23,12.619972,680.66
3,SoA,24,10.675907,804.61
3,SoA,25,10.951996,784.33
3,SoA,26,10.716915,801.53
3,SoA,27,10.754108,798.76
3,SoA,28,10.604143,810.05
3,SoA,29,10.705948,802.35
3,SoA,30,10.741949,799.66
3,SoA,31,10.612011,809.45
3,SoA,32,10.690928,803.48
3,SoA,33,10.768890,797.66
3,SoA,34,10.636091,807.62
3,SoA,35,10.744095,799.50
3,SoA,36,10.711908,801.90
3,SoA,37,10.828018,793.31
3,SoA,38,10.596991,810.60
3,SoA,39,12.174129,705.59
3,SoA,40,10.811090,794.55
3,SoA,41,10.746956,799.29
3,SoA,42,10.782003,796.69
3,SoA,43,10.787010,796.32
3,SoA,44,13.083935,656.52
3,SoA,45,12.315989,697.46
3,SoA,46,11.409044,752.90
3,SoA,47,10.804892,795.00
3,SoA,48,11.292934,760.65
3,SoA,49,12.232065,702.25
3,SoA,50,10.715008,801.67
3,SoA,51,10.814905,794.27
3,SoA,52,10.851860,791.56
3,SoA,53,10.729074,800.62
3,SoA,54,13.113976,655.02
3,SoA,55,10.816813,794.13
3,SoA,56,10.850906,791.63
3,SoA,57,10.706902,802.28
3,SoA,58,10.856867,791.20
3,SoA,59,10.531902,815.61
3,SoA,60,10.753155,798.83
3,SoA,61,10.916948,786.84
3,SoA,62,10.640144,807.31
3,SoA,63,10.714054,801.74
3,SoA,64,13.382912,641.86
3,SoA,65,10.662079,805.65
3,SoA,66,10.656118,806.10
3,SoA,67,10.722160,801.14
3,SoA,68,10.638952,807.40
3,SoA,69,10.560036,813.44
3,SoA,70,10.866165,790.52
3,SoA,71,10.613203,809.36
3,SoA,72,10.725975,800.85
3,SoA,73,11.015892,779.78
3,SoA,74,10.529995,815.76
3,SoA,75,10.558128,813.58
3,SoA,76,10.703087,802.57
3,SoA,77,10.689020,803.62
3,SoA,78,10.701895,802.65
3,SoA,79,10.604143,810.05
3,SoA,80,10.617971,809.00
3,SoA,81,10.697842,802.96
3,SoA,82,10.801077,795.28
3,SoA,83,10.469913,820.44
3,SoA,84,10.797977,795.51
3,SoA,85,10.782003,796.69
3,SoA,86,10.676861,804.54
3,SoA,87,10.658979,805.89
3,SoA,88,10.425806,823.91
3,SoA,89,10.700941,802.73
3,SoA,90,10.830879,793.10
3,SoA,91,10.773897,797.29
3,SoA,92,10.632992,807.86
3,SoA,93,10.671854,804.91
3,SoA,94,11.022091,779.34
3,SoA,95,10.824919,793.53
3,SoA,96,10.936975,785.40
3,SoA,97,10.906935,787.57
3,SoA,98,10.757208,798.53
