backend,V,nlev,N_e,cell_dist,layout,schedule,run_id,time_ms
cpu,2,256,163840,uniform,V2,collapse2,94,0.465183
cpu,2,256,163840,uniform,V2,collapse2,95,0.512603
cpu,2,256,163840,uniform,V2,collapse2,96,0.466753
cpu,2,256,163840,uniform,V2,collapse2,97,0.464503
cpu,2,256,163840,uniform,V2,collapse2,98,0.470183
cpu,2,256,163840,uniform,V2,collapse2,99,0.479283
cpu,3,256,163840,uniform,V3,jk_outer,0,0.344062
cpu,3,256,163840,uniform,V3,jk_outer,1,0.381123
cpu,3,256,163840,uniform,V3,jk_outer,2,0.345392
cpu,3,256,163840,uniform,V3,jk_outer,3,0.342542
cpu,3,256,163840,uniform,V3,jk_outer,4,0.341012
cpu,3,256,163840,uniform,V3,jk_outer,5,0.342153
cpu,3,256,163840,uniform,V3,jk_outer,6,0.345333
cpu,3,256,163840,uniform,V3,jk_outer,7,0.343262
cpu,3,256,163840,uniform,V3,jk_outer,8,0.345522
cpu,3,256,163840,uniform,V3,jk_outer,9,0.343452
cpu,3,256,163840,uniform,V3,jk_outer,10,0.343432
cpu,3,256,163840,uniform,V3,jk_outer,11,0.343762
cpu,3,256,163840,uniform,V3,jk_outer,12,0.375452
cpu,3,256,163840,uniform,V3,jk_outer,13,0.352642
cpu,3,256,163840,uniform,V3,jk_outer,14,0.381263
cpu,3,256,163840,uniform,V3,jk_outer,15,0.400302
cpu,3,256,163840,uniform,V3,jk_outer,16,0.481913
cpu,3,256,163840,uniform,V3,jk_outer,17,0.366792
cpu,3,256,163840,uniform,V3,jk_outer,18,0.429303
cpu,3,256,163840,uniform,V3,jk_outer,19,0.394763
cpu,3,256,163840,uniform,V3,jk_outer,20,0.461403
cpu,3,256,163840,uniform,V3,jk_outer,21,0.493093
cpu,3,256,163840,uniform,V3,jk_outer,22,0.370242
cpu,3,256,163840,uniform,V3,jk_outer,23,0.342182
cpu,3,256,163840,uniform,V3,jk_outer,24,0.359643
cpu,3,256,163840,uniform,V3,jk_outer,25,0.353972
cpu,3,256,163840,uniform,V3,jk_outer,26,0.344062
cpu,3,256,163840,uniform,V3,jk_outer,27,0.342642
cpu,3,256,163840,uniform,V3,jk_outer,28,0.342132
cpu,3,256,163840,uniform,V3,jk_outer,29,0.367843
cpu,3,256,163840,uniform,V3,jk_outer,30,0.341883
cpu,3,256,163840,uniform,V3,jk_outer,31,0.364893
cpu,3,256,163840,uniform,V3,jk_outer,32,0.346642
cpu,3,256,163840,uniform,V3,jk_outer,33,0.342232
cpu,3,256,163840,uniform,V3,jk_outer,34,0.367972
cpu,3,256,163840,uniform,V3,jk_outer,35,0.342212
cpu,3,256,163840,uniform,V3,jk_outer,36,0.397702
cpu,3,256,163840,uniform,V3,jk_outer,37,0.370493
cpu,3,256,163840,uniform,V3,jk_outer,38,0.396512
cpu,3,256,163840,uniform,V3,jk_outer,39,0.387523
cpu,3,256,163840,uniform,V3,jk_outer,40,0.463113
cpu,3,256,163840,uniform,V3,jk_outer,41,0.347132
cpu,3,256,163840,uniform,V3,jk_outer,42,0.386073
cpu,3,256,163840,uniform,V3,jk_outer,43,0.362303
cpu,3,256,163840,uniform,V3,jk_outer,44,0.533953
cpu,3,256,163840,uniform,V3,jk_outer,45,0.352972
cpu,3,256,163840,uniform,V3,jk_outer,46,0.422173
cpu,3,256,163840,uniform,V3,jk_outer,47,0.379073
cpu,3,256,163840,uniform,V3,jk_outer,48,0.469413
cpu,3,256,163840,uniform,V3,jk_outer,49,0.385022
cpu,3,256,163840,uniform,V3,jk_outer,50,0.407712
