backend,V,nlev,N_e,cell_dist,layout,schedule,run_id,time_ms
cpu,1,256,163840,uniform,V1,collapse2,49,26.076297
cpu,1,256,163840,uniform,V1,collapse2,50,26.221800
cpu,1,256,163840,uniform,V1,collapse2,51,26.194900
cpu,1,256,163840,uniform,V1,collapse2,52,25.825208
cpu,1,256,163840,uniform,V1,collapse2,53,26.095308
cpu,1,256,163840,uniform,V1,collapse2,54,26.466949
cpu,1,256,163840,uniform,V1,collapse2,55,26.553610
cpu,1,256,163840,uniform,V1,collapse2,56,26.111037
cpu,1,256,163840,uniform,V1,collapse2,57,34.229944
cpu,1,256,163840,uniform,V1,collapse2,58,28.263790
cpu,1,256,163840,uniform,V1,collapse2,59,25.616154
cpu,1,256,163840,uniform,V1,collapse2,60,26.156458
cpu,1,256,163840,uniform,V1,collapse2,61,25.757506
cpu,1,256,163840,uniform,V1,collapse2,62,25.590966
cpu,1,256,163840,uniform,V1,collapse2,63,25.716426
cpu,1,256,163840,uniform,V1,collapse2,64,25.973567
cpu,1,256,163840,uniform,V1,collapse2,65,27.625687
cpu,1,256,163840,uniform,V1,collapse2,66,26.782013
cpu,1,256,163840,uniform,V1,collapse2,67,26.440911
cpu,1,256,163840,uniform,V1,collapse2,68,27.117465
cpu,1,256,163840,uniform,V1,collapse2,69,27.023784
cpu,1,256,163840,uniform,V1,collapse2,70,26.574452
cpu,1,256,163840,uniform,V1,collapse2,71,26.966243
cpu,1,256,163840,uniform,V1,collapse2,72,27.304794
cpu,1,256,163840,uniform,V1,collapse2,73,26.839462
cpu,1,256,163840,uniform,V1,collapse2,74,27.660576
cpu,1,256,163840,uniform,V1,collapse2,75,26.846812
cpu,1,256,163840,uniform,V1,collapse2,76,27.515707
cpu,1,256,163840,uniform,V1,collapse2,77,27.745748
cpu,1,256,163840,uniform,V1,collapse2,78,26.898233
cpu,1,256,163840,uniform,V1,collapse2,79,26.573462
cpu,1,256,163840,uniform,V1,collapse2,80,27.164485
cpu,1,256,163840,uniform,V1,collapse2,81,26.543622
cpu,1,256,163840,uniform,V1,collapse2,82,27.044094
cpu,1,256,163840,uniform,V1,collapse2,83,27.627836
cpu,1,256,163840,uniform,V1,collapse2,84,27.537866
cpu,1,256,163840,uniform,V1,collapse2,85,26.718540
cpu,1,256,163840,uniform,V1,collapse2,86,27.611106
cpu,1,256,163840,uniform,V1,collapse2,87,27.554386
cpu,1,256,163840,uniform,V1,collapse2,88,26.275289
cpu,1,256,163840,uniform,V1,collapse2,89,26.949383
cpu,1,256,163840,uniform,V1,collapse2,90,26.470581
cpu,1,256,163840,uniform,V1,collapse2,91,26.448901
cpu,1,256,163840,uniform,V1,collapse2,92,26.447421
cpu,1,256,163840,uniform,V1,collapse2,93,26.854272
cpu,1,256,163840,uniform,V1,collapse2,94,26.400879
cpu,1,256,163840,uniform,V1,collapse2,95,26.373589
cpu,1,256,163840,uniform,V1,collapse2,96,25.791816
cpu,1,256,163840,uniform,V1,collapse2,97,26.504800
cpu,1,256,163840,uniform,V1,collapse2,98,26.717733
cpu,1,256,163840,uniform,V1,collapse2,99,26.431881
cpu,2,256,163840,uniform,V2,jk_outer,0,21.374881
cpu,2,256,163840,uniform,V2,jk_outer,1,21.601033
cpu,2,256,163840,uniform,V2,jk_outer,2,20.839898
cpu,2,256,163840,uniform,V2,jk_outer,3,20.922089
cpu,2,256,163840,uniform,V2,jk_outer,4,22.567308
cpu,2,256,163840,uniform,V2,jk_outer,5,21.375161
cpu,2,256,163840,uniform,V2,jk_outer,6,20.897429
cpu,2,256,163840,uniform,V2,jk_outer,7,21.205320
cpu,2,256,163840,uniform,V2,jk_outer,8,21.860354
cpu,2,256,163840,uniform,V2,jk_outer,9,22.162637
cpu,2,256,163840,uniform,V2,jk_outer,10,22.311146
cpu,2,256,163840,uniform,V2,jk_outer,11,22.378017
cpu,2,256,163840,uniform,V2,jk_outer,12,21.517753
cpu,2,256,163840,uniform,V2,jk_outer,13,21.748303
cpu,2,256,163840,uniform,V2,jk_outer,14,21.319851
cpu,2,256,163840,uniform,V2,jk_outer,15,21.095829
cpu,2,256,163840,uniform,V2,jk_outer,16,21.426981
cpu,2,256,163840,uniform,V2,jk_outer,17,21.264161
cpu,2,256,163840,uniform,V2,jk_outer,18,22.078055
cpu,2,256,163840,uniform,V2,jk_outer,19,22.995911
cpu,2,256,163840,uniform,V2,jk_outer,20,21.429671
cpu,2,256,163840,uniform,V2,jk_outer,21,21.112410
cpu,2,256,163840,uniform,V2,jk_outer,22,21.134390
cpu,2,256,163840,uniform,V2,jk_outer,23,20.991020
cpu,2,256,163840,uniform,V2,jk_outer,24,21.227940
cpu,2,256,163840,uniform,V2,jk_outer,25,20.928588
cpu,2,256,163840,uniform,V2,jk_outer,26,20.964069
cpu,2,256,163840,uniform,V2,jk_outer,27,21.051919
cpu,2,256,163840,uniform,V2,jk_outer,28,21.874154
cpu,2,256,163840,uniform,V2,jk_outer,29,21.860323
cpu,2,256,163840,uniform,V2,jk_outer,30,20.947109
cpu,2,256,163840,uniform,V2,jk_outer,31,21.115151
cpu,2,256,163840,uniform,V2,jk_outer,32,21.541292
cpu,2,256,163840,uniform,V2,jk_outer,33,21.537313
cpu,2,256,163840,uniform,V2,jk_outer,34,21.595762
cpu,2,256,163840,uniform,V2,jk_outer,35,21.118300
cpu,2,256,163840,uniform,V2,jk_outer,36,23.065871
cpu,2,256,163840,uniform,V2,jk_outer,37,21.066969
cpu,2,256,163840,uniform,V2,jk_outer,38,21.059019
cpu,2,256,163840,uniform,V2,jk_outer,39,21.496372
cpu,2,256,163840,uniform,V2,jk_outer,40,21.824503
cpu,2,256,163840,uniform,V2,jk_outer,41,21.425132
cpu,2,256,163840,uniform,V2,jk_outer,42,21.110980
cpu,2,256,163840,uniform,V2,jk_outer,43,21.341001
cpu,2,256,163840,uniform,V2,jk_outer,44,21.520333
cpu,2,256,163840,uniform,V2,jk_outer,45,21.031759
cpu,2,256,163840,uniform,V2,jk_outer,46,23.599754
cpu,2,256,163840,uniform,V2,jk_outer,47,21.155979
cpu,2,256,163840,uniform,V2,jk_outer,48,21.533652
cpu,2,256,163840,uniform,V2,jk_outer,49,21.176260
cpu,2,256,163840,uniform,V2,jk_outer,50,21.856844
cpu,2,256,163840,uniform,V2,jk_outer,51,21.381601
cpu,2,256,163840,uniform,V2,jk_outer,52,21.146829
cpu,2,256,163840,uniform,V2,jk_outer,53,20.967389
cpu,2,256,163840,uniform,V2,jk_outer,54,21.748735
cpu,2,256,163840,uniform,V2,jk_outer,55,21.170010
cpu,2,256,163840,uniform,V2,jk_outer,56,20.968499
cpu,2,256,163840,uniform,V2,jk_outer,57,21.151260
cpu,2,256,163840,uniform,V2,jk_outer,58,20.948068
cpu,2,256,163840,uniform,V2,jk_outer,59,21.303301
cpu,2,256,163840,uniform,V2,jk_outer,60,20.928738
cpu,2,256,163840,uniform,V2,jk_outer,61,21.497962
cpu,2,256,163840,uniform,V2,jk_outer,62,20.988500
cpu,2,256,163840,uniform,V2,jk_outer,63,20.882278
cpu,2,256,163840,uniform,V2,jk_outer,64,21.472583
cpu,2,256,163840,uniform,V2,jk_outer,65,20.955098
cpu,2,256,163840,uniform,V2,jk_outer,66,21.004169
cpu,2,256,163840,uniform,V2,jk_outer,67,21.332171
cpu,2,256,163840,uniform,V2,jk_outer,68,21.644293
cpu,2,256,163840,uniform,V2,jk_outer,69,21.861275
cpu,2,256,163840,uniform,V2,jk_outer,70,21.071519
cpu,2,256,163840,uniform,V2,jk_outer,71,21.174711
cpu,2,256,163840,uniform,V2,jk_outer,72,20.936109
cpu,2,256,163840,uniform,V2,jk_outer,73,20.921578
cpu,2,256,163840,uniform,V2,jk_outer,74,21.145801
cpu,2,256,163840,uniform,V2,jk_outer,75,21.326241
cpu,2,256,163840,uniform,V2,jk_outer,76,21.331791
cpu,2,256,163840,uniform,V2,jk_outer,77,20.949379
cpu,2,256,163840,uniform,V2,jk_outer,78,21.249660
cpu,2,256,163840,uniform,V2,jk_outer,79,20.955309
cpu,2,256,163840,uniform,V2,jk_outer,80,21.414401
cpu,2,256,163840,uniform,V2,jk_outer,81,21.703684
cpu,2,256,163840,uniform,V2,jk_outer,82,21.345251
cpu,2,256,163840,uniform,V2,jk_outer,83,21.676243
cpu,2,256,163840,uniform,V2,jk_outer,84,20.993000
cpu,2,256,163840,uniform,V2,jk_outer,85,21.999184
cpu,2,256,163840,uniform,V2,jk_outer,86,21.861294
cpu,2,256,163840,uniform,V2,jk_outer,87,25.434786
cpu,2,256,163840,uniform,V2,jk_outer,88,21.587052
cpu,2,256,163840,uniform,V2,jk_outer,89,21.230640
cpu,2,256,163840,uniform,V2,jk_outer,90,21.572722
cpu,2,256,163840,uniform,V2,jk_outer,91,21.234161
cpu,2,256,163840,uniform,V2,jk_outer,92,20.882560
cpu,2,256,163840,uniform,V2,jk_outer,93,20.872868
cpu,2,256,163840,uniform,V2,jk_outer,94,21.159400
cpu,2,256,163840,uniform,V2,jk_outer,95,21.109260
cpu,2,256,163840,uniform,V2,jk_outer,96,21.043139
cpu,2,256,163840,uniform,V2,jk_outer,97,20.996070
cpu,2,256,163840,uniform,V2,jk_outer,98,20.875328
cpu,2,256,163840,uniform,V2,jk_outer,99,21.268261
cpu,2,256,163840,uniform,V2,je_outer,0,50.020154
cpu,2,256,163840,uniform,V2,je_outer,1,50.315086
cpu,2,256,163840,uniform,V2,je_outer,2,50.247865
cpu,2,256,163840,uniform,V2,je_outer,3,50.296554
cpu,2,256,163840,uniform,V2,je_outer,4,50.216675
cpu,2,256,163840,uniform,V2,je_outer,5,50.193156
cpu,2,256,163840,uniform,V2,je_outer,6,50.286526
cpu,2,256,163840,uniform,V2,je_outer,7,50.069324
cpu,2,256,163840,uniform,V2,je_outer,8,50.160003
cpu,2,256,163840,uniform,V2,je_outer,9,50.070125
cpu,2,256,163840,uniform,V2,je_outer,10,50.369147
cpu,2,256,163840,uniform,V2,je_outer,11,50.013625
cpu,2,256,163840,uniform,V2,je_outer,12,50.281826
cpu,2,256,163840,uniform,V2,je_outer,13,50.106824
cpu,2,256,163840,uniform,V2,je_outer,14,50.250475
cpu,2,256,163840,uniform,V2,je_outer,15,50.195736
cpu,2,256,163840,uniform,V2,je_outer,16,49.963054
cpu,2,256,163840,uniform,V2,je_outer,17,50.334316
cpu,2,256,163840,uniform,V2,je_outer,18,50.037054
cpu,2,256,163840,uniform,V2,je_outer,19,50.491576
cpu,2,256,163840,uniform,V2,je_outer,20,50.142995
cpu,2,256,163840,uniform,V2,je_outer,21,50.157095
cpu,2,256,163840,uniform,V2,je_outer,22,50.270436
cpu,2,256,163840,uniform,V2,je_outer,23,51.714494
cpu,2,256,163840,uniform,V2,je_outer,24,50.220535
cpu,2,256,163840,uniform,V2,je_outer,25,50.104695
cpu,2,256,163840,uniform,V2,je_outer,26,50.206856
cpu,2,256,163840,uniform,V2,je_outer,27,50.273265
cpu,2,256,163840,uniform,V2,je_outer,28,50.263256
cpu,2,256,163840,uniform,V2,je_outer,29,50.260845
cpu,2,256,163840,uniform,V2,je_outer,30,49.985903
cpu,2,256,163840,uniform,V2,je_outer,31,50.083654
cpu,2,256,163840,uniform,V2,je_outer,32,50.127335
cpu,2,256,163840,uniform,V2,je_outer,33,49.990624
cpu,2,256,163840,uniform,V2,je_outer,34,50.358646
cpu,2,256,163840,uniform,V2,je_outer,35,50.256314
cpu,2,256,163840,uniform,V2,je_outer,36,50.326996
cpu,2,256,163840,uniform,V2,je_outer,37,50.262465
cpu,2,256,163840,uniform,V2,je_outer,38,50.306326
cpu,2,256,163840,uniform,V2,je_outer,39,50.286216
cpu,2,256,163840,uniform,V2,je_outer,40,50.218263
cpu,2,256,163840,uniform,V2,je_outer,41,50.176004
cpu,2,256,163840,uniform,V2,je_outer,42,50.072705
cpu,2,256,163840,uniform,V2,je_outer,43,49.911044
cpu,2,256,163840,uniform,V2,je_outer,44,49.972354
cpu,2,256,163840,uniform,V2,je_outer,45,50.410645
cpu,2,256,163840,uniform,V2,je_outer,46,50.227503
cpu,2,256,163840,uniform,V2,je_outer,47,50.110655
cpu,2,256,163840,uniform,V2,je_outer,48,50.520627
cpu,2,256,163840,uniform,V2,je_outer,49,50.184305
cpu,2,256,163840,uniform,V2,je_outer,50,50.052854
cpu,2,256,163840,uniform,V2,je_outer,51,50.009324
cpu,2,256,163840,uniform,V2,je_outer,52,50.419477
cpu,2,256,163840,uniform,V2,je_outer,53,50.186876
cpu,2,256,163840,uniform,V2,je_outer,54,50.199125
cpu,2,256,163840,uniform,V2,je_outer,55,50.236056
cpu,2,256,163840,uniform,V2,je_outer,56,50.310566
