naive,16384,32,8,1,8,32,1,0,0.004355520,493.049,2.199023e+12
naive,16384,32,8,1,8,32,1,1,0.004359296,492.622,2.199023e+12
naive,16384,32,8,1,8,32,1,2,0.004359904,492.553,2.199023e+12
naive,16384,32,8,1,8,32,1,3,0.004360320,492.506,2.199023e+12
naive,16384,32,8,1,8,32,1,4,0.004360544,492.481,2.199023e+12
naive,16384,32,8,1,8,32,1,5,0.004360544,492.481,2.199023e+12
naive,16384,32,8,1,8,32,1,6,0.004361376,492.387,2.199023e+12
naive,16384,32,8,1,8,32,1,7,0.004361600,492.361,2.199023e+12
naive,16384,32,8,1,8,32,1,8,0.004362240,492.289,2.199023e+12
naive,16384,32,8,1,8,32,1,9,0.004364256,492.062,2.199023e+12
naive,16384,32,8,1,8,32,1,10,0.004364544,492.029,2.199023e+12
naive,16384,32,8,1,8,32,1,11,0.004364928,491.986,2.199023e+12
naive,16384,32,8,1,8,32,1,12,0.004364992,491.979,2.199023e+12
naive,16384,32,8,1,8,32,1,13,0.004365760,491.892,2.199023e+12
naive,16384,32,8,1,8,32,1,14,0.004366784,491.777,2.199023e+12
naive,16384,32,8,1,8,32,1,15,0.004367584,491.687,2.199023e+12
naive,16384,32,8,1,8,32,1,16,0.004367584,491.687,2.199023e+12
naive,16384,32,8,1,8,32,1,17,0.004368096,491.629,2.199023e+12
naive,16384,32,8,1,8,32,1,18,0.004368384,491.597,2.199023e+12
naive,16384,32,8,1,8,32,1,19,0.004369504,491.471,2.199023e+12
naive,16384,32,8,1,8,32,1,20,0.004370112,491.402,2.199023e+12
naive,16384,32,8,1,8,32,1,21,0.004370176,491.395,2.199023e+12
naive,16384,32,8,1,8,32,1,22,0.004370304,491.381,2.199023e+12
naive,16384,32,8,1,8,32,1,23,0.004370496,491.359,2.199023e+12
naive,16384,32,8,1,8,32,1,24,0.004370720,491.334,2.199023e+12
naive,16384,32,8,1,8,32,1,25,0.004370848,491.320,2.199023e+12
naive,16384,32,8,1,8,32,1,26,0.004371264,491.273,2.199023e+12
naive,16384,32,8,1,8,32,1,27,0.004371488,491.248,2.199023e+12
naive,16384,32,8,1,8,32,1,28,0.004371712,491.223,2.199023e+12
naive,16384,32,8,1,8,32,1,29,0.004371776,491.215,2.199023e+12
naive,16384,32,8,1,8,32,1,30,0.004371968,491.194,2.199023e+12
naive,16384,32,8,1,8,32,1,31,0.004372064,491.183,2.199023e+12
naive,16384,32,8,1,8,32,1,32,0.004372224,491.165,2.199023e+12
naive,16384,32,8,1,8,32,1,33,0.004372256,491.161,2.199023e+12
