naive,16384,64,32,8,288,0,0.044559002,48.194,2.199023e+12,PASS
naive,16384,64,32,8,288,1,0.044564009,48.189,2.199023e+12,PASS
naive,16384,64,32,8,288,2,0.044627190,48.121,2.199023e+12,PASS
naive,16384,64,32,8,288,3,0.044667006,48.078,2.199023e+12,PASS
naive,16384,64,32,8,288,4,0.044698954,48.043,2.199023e+12,PASS
naive,16384,64,32,8,288,5,0.044734955,48.005,2.199023e+12,PASS
naive,16384,64,32,8,288,6,0.044754982,47.983,2.199023e+12,PASS
naive,16384,64,32,8,288,7,0.044756889,47.981,2.199023e+12,PASS
naive,16384,64,32,8,288,8,0.044764042,47.973,2.199023e+12,PASS
naive,16384,64,32,8,288,9,0.044775963,47.961,2.199023e+12,PASS
naive,16384,64,32,8,288,10,0.044785023,47.951,2.199023e+12,PASS
naive,16384,64,32,8,288,11,0.044813871,47.920,2.199023e+12,PASS
naive,16384,64,32,8,288,12,0.044822931,47.910,2.199023e+12,PASS
naive,16384,64,32,8,288,13,0.044826984,47.906,2.199023e+12,PASS
naive,16384,64,32,8,288,14,0.044831991,47.901,2.199023e+12,PASS
naive,16384,64,32,8,288,15,0.044832945,47.900,2.199023e+12,PASS
naive,16384,64,32,8,288,16,0.044836998,47.895,2.199023e+12,PASS
naive,16384,64,32,8,288,17,0.044848919,47.883,2.199023e+12,PASS
naive,16384,64,32,8,288,18,0.044863939,47.867,2.199023e+12,PASS
naive,16384,64,32,8,288,19,0.044883013,47.846,2.199023e+12,PASS
naive,16384,64,32,8,288,20,0.044883013,47.846,2.199023e+12,PASS
naive,16384,64,32,8,288,21,0.044884920,47.844,2.199023e+12,PASS
naive,16384,64,32,8,288,22,0.044900894,47.827,2.199023e+12,PASS
naive,16384,64,32,8,288,23,0.044902086,47.826,2.199023e+12,PASS
naive,16384,64,32,8,288,24,0.044906855,47.821,2.199023e+12,PASS
naive,16384,64,32,8,288,25,0.044908047,47.820,2.199023e+12,PASS
naive,16384,64,32,8,288,26,0.044923067,47.804,2.199023e+12,PASS
naive,16384,64,32,8,288,27,0.044923067,47.804,2.199023e+12,PASS
naive,16384,64,32,8,288,28,0.044935942,47.790,2.199023e+12,PASS
naive,16384,64,32,8,288,29,0.044950962,47.774,2.199023e+12,PASS
naive,16384,64,32,8,288,30,0.044956923,47.768,2.199023e+12,PASS
naive,16384,64,32,8,288,31,0.044956923,47.768,2.199023e+12,PASS
naive,16384,64,32,8,288,32,0.044958115,47.766,2.199023e+12,PASS
naive,16384,64,32,8,288,33,0.044968128,47.756,2.199023e+12,PASS
naive,16384,64,32,8,288,34,0.044987917,47.735,2.199023e+12,PASS
naive,16384,64,32,8,288,35,0.045002937,47.719,2.199023e+12,PASS
naive,16384,64,32,8,288,36,0.045005083,47.716,2.199023e+12,PASS
naive,16384,64,32,8,288,37,0.045011044,47.710,2.199023e+12,PASS
naive,16384,64,32,8,288,38,0.045013905,47.707,2.199023e+12,PASS
naive,16384,64,32,8,288,39,0.045013905,47.707,2.199023e+12,PASS
naive,16384,64,32,8,288,40,0.045023918,47.697,2.199023e+12,PASS
naive,16384,64,32,8,288,41,0.045023918,47.697,2.199023e+12,PASS
naive,16384,64,32,8,288,42,0.045033216,47.687,2.199023e+12,PASS
naive,16384,64,32,8,288,43,0.045034885,47.685,2.199023e+12,PASS
naive,16384,64,32,8,288,44,0.045037985,47.682,2.199023e+12,PASS
naive,16384,64,32,8,288,45,0.045039177,47.680,2.199023e+12,PASS
naive,16384,64,32,8,288,46,0.045044899,47.674,2.199023e+12,PASS
naive,16384,64,32,8,288,47,0.045050859,47.668,2.199023e+12,PASS
naive,16384,64,32,8,288,48,0.045051098,47.668,2.199023e+12,PASS
naive,16384,64,32,8,288,49,0.045053959,47.665,2.199023e+12,PASS
naive,16384,64,32,8,288,50,0.045054197,47.664,2.199023e+12,PASS
naive,16384,64,32,8,288,51,0.045055866,47.663,2.199023e+12,PASS
naive,16384,64,32,8,288,52,0.045061111,47.657,2.199023e+12,PASS
naive,16384,64,32,8,288,53,0.045066118,47.652,2.199023e+12,PASS
naive,16384,64,32,8,288,54,0.045069933,47.648,2.199023e+12,PASS
naive,16384,64,32,8,288,55,0.045070171,47.648,2.199023e+12,PASS
naive,16384,64,32,8,288,56,0.045089006,47.628,2.199023e+12,PASS
naive,16384,64,32,8,288,57,0.045093060,47.623,2.199023e+12,PASS
naive,16384,64,32,8,288,58,0.045099020,47.617,2.199023e+12,PASS
naive,16384,64,32,8,288,59,0.045099020,47.617,2.199023e+12,PASS
naive,16384,64,32,8,288,60,0.045101881,47.614,2.199023e+12,PASS
naive,16384,64,32,8,288,61,0.045111895,47.603,2.199023e+12,PASS
naive,16384,64,32,8,288,62,0.045112133,47.603,2.199023e+12,PASS
naive,16384,64,32,8,288,63,0.045114994,47.600,2.199023e+12,PASS
naive,16384,64,32,8,288,64,0.045129061,47.585,2.199023e+12,PASS
naive,16384,64,32,8,288,65,0.045130014,47.584,2.199023e+12,PASS
naive,16384,64,32,8,288,66,0.045131922,47.582,2.199023e+12,PASS
naive,16384,64,32,8,288,67,0.045135975,47.578,2.199023e+12,PASS
