backend,variant,nlev,N_e,N_c,N_v,cell_dist,blocking,parallelization,run_id,time_ms
cpu,1,96,122880,81920,81920,uniform,0,omp_for,72,2.605669000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,73,2.648710000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,74,2.509738000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,75,2.592130000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,76,2.646380000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,77,2.527479000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,78,2.674190000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,79,2.589459000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,80,2.532709000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,81,2.584359000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,82,2.609549000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,83,2.712960000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,84,2.582239000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,85,2.635719000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,86,2.680330000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,87,2.554270000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,88,3.216365000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,89,2.663230000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,90,2.552718000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,91,2.599979000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,92,2.638130000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,93,2.531489000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,94,2.608840000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,95,2.635391000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,96,2.537530000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,97,2.580609000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,98,2.613409000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,99,2.545149000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,0,2.080136000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,1,2.479358000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,2,2.751800000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,3,2.660830000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,4,2.563150000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,5,3.213184000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,6,2.567749000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,7,2.696550000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,8,2.757680000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,9,2.603849000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,10,2.767350000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,11,2.561759000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,12,2.734710000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,13,2.781052000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,14,2.585680000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,15,2.777841000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,16,2.633169000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,17,2.798500000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,18,2.593550000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,19,2.558319000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,20,2.670779000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,21,2.748000000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,22,2.634889000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,23,2.753261000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,24,2.594790000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,25,2.733371000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,26,2.821771000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,27,2.581249000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,28,2.770731000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,29,2.605109000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,30,2.661830000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,31,2.499038000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,32,2.575559000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,33,2.576860000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,34,2.554850000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,35,2.580039000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,36,2.532049000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,37,2.485559000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,38,2.551168000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,39,2.450108000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,40,2.466458000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,41,2.503038000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,42,2.561818000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,43,2.582289000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,44,2.547359000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,45,2.623141000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,46,2.494189000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,47,2.561239000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,48,2.462978000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,49,2.528488000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,50,2.523929000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,51,2.615419000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,52,2.575878000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,53,2.615439000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,54,2.545559000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,55,2.514069000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,56,2.634001000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,57,2.599130000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,58,2.507379000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,59,2.504848000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,60,2.577119000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,61,2.667740000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,62,2.499208000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,63,2.552319000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,64,2.613950000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,65,2.415558000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,66,2.566929000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,67,2.647560000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,68,2.472898000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,69,2.535449000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,70,2.520998000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,71,2.513979000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,72,2.543519000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,73,2.529318000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,74,2.595069000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,75,2.610090000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,76,2.531230000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,77,2.509789000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,78,2.470158000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,79,2.557499000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,80,2.530709000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,81,2.514268000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,82,2.567308000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,83,2.640010000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,84,2.607760000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,85,2.499498000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,86,2.664760000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,87,2.463129000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,88,2.505779000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,89,2.562469000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,90,2.481609000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,91,2.562759000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,92,2.577148000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,93,2.609439000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,94,2.645799000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,95,2.544909000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,96,2.521598000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,97,2.535930000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,98,2.569160000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,99,2.595579000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,0,14.013075000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,1,14.163246000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,2,14.125705000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,3,14.059995000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,4,14.146256000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,5,14.227565000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,6,14.041155000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,7,14.631819000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,8,14.061135000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,9,14.386017000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,10,14.290436000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,11,14.156555000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,12,14.099075000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,13,14.363067000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,14,13.983365000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,15,14.132525000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,16,14.182096000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,17,14.072525000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,18,13.956194000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,19,14.156245000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,20,14.024314000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,21,14.152886000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,22,14.318126000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,23,14.278047000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,24,14.027605000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,25,14.256596000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,26,14.121096000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,27,14.238037000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,28,14.424197000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,29,14.257117000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,30,14.306327000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,31,14.286186000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,32,14.190495000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,33,14.209816000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,34,14.116526000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,35,14.175766000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,36,14.122566000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,37,14.008735000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,38,14.274606000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,39,14.105285000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,40,14.092286000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,41,14.167015000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,42,14.070005000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,43,13.959814000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,44,14.121844000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,45,14.327637000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,46,14.180116000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,47,14.223657000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,48,14.145646000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,49,14.103396000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,50,14.477788000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,51,13.937394000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,52,14.217446000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,53,14.194316000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,54,14.050035000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,55,14.206977000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,56,14.080785000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,57,14.064794000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,58,14.196116000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,59,14.082075000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,60,14.182166000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,61,14.456318000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,62,14.049465000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,63,14.169336000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,64,14.020934000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,65,14.038844000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,66,14.301096000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,67,14.027414000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,68,14.044854000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,69,14.391268000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,70,14.322317000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,71,14.138685000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,72,14.125776000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,73,13.969104000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,74,14.180386000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,75,14.252906000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,76,14.147576000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,77,14.218815000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,78,14.136036000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,79,14.083115000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,80,14.229266000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,81,14.206326000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,82,14.018714000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,83,14.160675000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,84,14.131115000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,85,14.043695000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,86,14.113645000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,87,14.097785000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,88,14.274217000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,89,14.345537000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,90,13.964394000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,91,14.015395000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,92,14.219347000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,93,14.198686000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,94,14.169915000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,95,14.333276000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,96,14.100505000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,97,14.213846000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,98,14.202086000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,99,13.929484000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,0,12.057870000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,1,11.890387000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,2,11.795608000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,3,11.923149000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,4,11.926189000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,5,12.416092000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,6,11.710537000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,7,11.842528000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,8,11.958698000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,9,11.944970000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,10,11.763758000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,11,11.952478000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,12,12.268071000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,13,12.447513000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,14,12.137689000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,15,11.823319000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,16,11.804648000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,17,11.795077000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,18,11.982719000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,19,11.733288000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,20,11.839738000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,21,11.834878000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,22,11.878939000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,23,11.763428000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,24,12.106109000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,25,11.898869000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,26,11.898179000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,27,11.834557000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,28,11.889899000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,29,11.753498000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,30,11.944758000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,31,11.829768000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,32,11.851379000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,33,11.938969000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,34,11.875738000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,35,11.806509000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,36,11.977599000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,37,11.958089000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,38,11.967879000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,39,11.984230000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,40,11.870558000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,41,11.817179000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,42,11.870569000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,43,11.802387000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,44,11.874309000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,45,12.025630000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,46,12.032990000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,47,11.922737000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,48,11.970680000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,49,11.909240000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,50,11.966108000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,51,11.801369000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,52,11.861219000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,53,11.831978000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,54,11.863098000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,55,11.819278000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,56,11.951889000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,57,11.972419000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,58,11.828208000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,59,11.857039000
