backend,variant,nlev,N_e,N_c,N_v,cell_dist,config_label,TX,TY,BX,BY,run_id,time_ms
gpu,3,96,122880,81920,81920,exact,1x4_256x1,1,4,256,1,90,0.341921
gpu,3,96,122880,81920,81920,exact,1x4_256x1,1,4,256,1,91,0.344323
gpu,3,96,122880,81920,81920,exact,1x4_256x1,1,4,256,1,92,0.343441
gpu,3,96,122880,81920,81920,exact,1x4_256x1,1,4,256,1,93,0.342402
gpu,3,96,122880,81920,81920,exact,1x4_256x1,1,4,256,1,94,0.343881
gpu,3,96,122880,81920,81920,exact,1x4_256x1,1,4,256,1,95,0.342522
gpu,3,96,122880,81920,81920,exact,1x4_256x1,1,4,256,1,96,0.343881
gpu,3,96,122880,81920,81920,exact,1x4_256x1,1,4,256,1,97,0.339962
gpu,3,96,122880,81920,81920,exact,1x4_256x1,1,4,256,1,98,0.341761
gpu,3,96,122880,81920,81920,exact,1x4_256x1,1,4,256,1,99,0.341162
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,0,0.290961
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,1,0.268762
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,2,0.267201
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,3,0.266841
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,4,0.268241
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,5,0.266842
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,6,0.267041
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,7,0.266281
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,8,0.265361
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,9,0.267521
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,10,0.265321
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,11,0.269442
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,12,0.266841
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,13,0.267002
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,14,0.267921
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,15,0.267242
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,16,0.266001
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,17,0.266041
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,18,0.266801
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,19,0.266841
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,20,0.265361
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,21,0.265241
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,22,0.266481
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,23,0.268242
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,24,0.269161
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,25,0.267682
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,26,0.265521
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,27,0.265841
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,28,0.266361
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,29,0.266362
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,30,0.268681
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,31,0.267642
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,32,0.266601
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,33,0.266961
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,34,0.267801
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,35,0.267242
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,36,0.267361
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,37,0.268162
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,38,0.267601
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,39,0.265881
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,40,0.267041
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,41,0.266681
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,42,0.267401
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,43,0.265842
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,44,0.264881
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,45,0.265601
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,46,0.267321
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,47,0.265522
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,48,0.266441
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,49,0.269202
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,50,0.267201
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,51,0.266162
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,52,0.267641
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,53,0.264441
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,54,0.267561
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,55,0.266401
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,56,0.264921
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,57,0.267761
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,58,0.266601
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,59,0.268242
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,60,0.265241
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,61,0.265521
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,62,0.265961
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,63,0.266681
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,64,0.267361
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,65,0.268841
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,66,0.266921
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,67,0.264242
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,68,0.268241
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,69,0.268682
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,70,0.267441
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,71,0.266842
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,72,0.269481
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,73,0.270882
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,74,0.262881
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,75,0.266962
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,76,0.264001
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,77,0.266841
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,78,0.267401
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,79,0.265081
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,80,0.266361
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,81,0.267202
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,82,0.266121
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,83,0.267762
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,84,0.266641
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,85,0.266442
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,86,0.266841
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,87,0.267722
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,88,0.266721
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,89,0.267642
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,90,0.266561
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,91,0.267042
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,92,0.267761
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,93,0.267361
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,94,0.267321
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,95,0.268882
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,96,0.267521
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,97,0.265802
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,98,0.267041
gpu,3,96,122880,81920,81920,exact,2x2_128x1,2,2,128,1,99,0.266362
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,0,0.285521
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,1,0.265881
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,2,0.266441
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,3,0.264602
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,4,0.266481
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,5,0.266482
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,6,0.266241
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,7,0.266241
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,8,0.266161
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,9,0.269362
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,10,0.267121
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,11,0.266962
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,12,0.263201
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,13,0.267802
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,14,0.266241
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,15,0.265162
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,16,0.269521
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,17,0.264682
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,18,0.266241
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,19,0.264202
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,20,0.266561
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,21,0.266801
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,22,0.267401
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,23,0.266961
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,24,0.267361
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,25,0.265282
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,26,0.264121
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,27,0.280041
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,28,0.267641
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,29,0.267562
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,30,0.266481
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,31,0.266522
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,32,0.266241
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,33,0.263081
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,34,0.266641
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,35,0.266242
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,36,0.266081
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,37,0.267081
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,38,0.269761
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,39,0.266962
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,40,0.265481
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,41,0.267042
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,42,0.265801
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,43,0.266042
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,44,0.265681
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,45,0.265321
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,46,0.265041
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,47,0.264362
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,48,0.261521
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,49,0.267122
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,50,0.267121
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,51,0.263242
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,52,0.267201
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,53,0.265242
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,54,0.266481
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,55,0.266602
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,56,0.266841
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,57,0.265602
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,58,0.265761
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,59,0.266842
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,60,0.264561
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,61,0.264841
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,62,0.262481
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,63,0.265042
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,64,0.265121
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,65,0.264402
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,66,0.265681
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,67,0.267122
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,68,0.266601
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,69,0.265682
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,70,0.265921
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,71,0.265722
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,72,0.265841
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,73,0.266082
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,74,0.266841
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,75,0.265282
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,76,0.266841
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,77,0.266841
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,78,0.265241
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,79,0.265642
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,80,0.266681
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,81,0.264762
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,82,0.266441
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,83,0.267241
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,84,0.265801
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,85,0.265841
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,86,0.272201
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,87,0.265562
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,88,0.263361
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,89,0.266162
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,90,0.265761
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,91,0.268082
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,92,0.266561
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,93,0.268642
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,94,0.265841
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,95,0.264602
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,96,0.269881
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,97,0.266282
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,98,0.262921
gpu,3,96,122880,81920,81920,exact,2x4_128x1,2,4,128,1,99,0.267402
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,0,0.445482
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,1,0.423803
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,2,0.417042
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,3,0.418722
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,4,0.418602
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,5,0.421123
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,6,0.418762
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,7,0.419483
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,8,0.417082
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,9,0.419123
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,10,0.418122
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,11,0.418323
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,12,0.417842
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,13,0.420523
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,14,0.419922
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,15,0.418443
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,16,0.419882
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,17,0.418363
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,18,0.419122
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,19,0.422122
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,20,0.418362
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,21,0.419162
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,22,0.417562
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,23,0.420482
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,24,0.417122
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,25,0.415043
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,26,0.417842
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,27,0.417282
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,28,0.419962
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,29,0.419563
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,30,0.411762
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,31,0.420282
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,32,0.418602
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,33,0.419603
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,34,0.420202
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,35,0.415923
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,36,0.416722
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,37,0.418403
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,38,0.421122
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,39,0.420723
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,40,0.417522
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,41,0.413043
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,42,0.418482
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,43,0.418362
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,44,0.415962
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,45,0.416522
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,46,0.416842
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,47,0.420803
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,48,0.416842
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,49,0.417083
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,50,0.417282
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,51,0.417482
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,52,0.418402
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,53,0.419523
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,54,0.415762
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,55,0.420282
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,56,0.419442
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,57,0.417483
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,58,0.411082
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,59,0.417683
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,60,0.418002
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,61,0.415283
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,62,0.417082
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,63,0.421163
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,64,0.417042
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,65,0.418162
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,66,0.418722
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,67,0.418283
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,68,0.416882
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,69,0.417682
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,70,0.416922
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,71,0.420243
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,72,0.416722
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,73,0.416723
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,74,0.417042
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,75,0.426283
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,76,0.420882
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,77,0.417762
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,78,0.416682
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,79,0.420203
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,80,0.418602
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,81,0.419002
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,82,0.416402
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,83,0.421162
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,84,0.416922
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,85,0.420443
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,86,0.415442
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,87,0.418842
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,88,0.419162
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,89,0.420723
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,90,0.419562
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,91,0.418323
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,92,0.416122
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,93,0.417762
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,94,0.420842
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,95,0.418843
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,96,0.420162
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,97,0.419322
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,98,0.416962
gpu,3,96,122880,81920,81920,exact,4x2_64x1,4,2,64,1,99,0.416803
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,0,0.243321
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,1,0.225642
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,2,0.224201
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,3,0.221642
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,4,0.224521
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,5,0.224521
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,6,0.223961
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,7,0.223041
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,8,0.224681
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,9,0.224121
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,10,0.224601
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,11,0.223882
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,12,0.222961
gpu,3,96,122880,81920,81920,exact,1x1_32x16,1,1,32,16,13,0.222281
