variant,M,N,tile,nthreads,rep,time_s,bw_gbs,checksum,status
col_major,16384,16384,0,96,36,0.245878845,34.936,2.681670e+09,PASS
col_major,16384,16384,0,96,37,0.217502644,39.493,2.681670e+09,PASS
col_major,16384,16384,0,96,38,0.240799943,35.672,2.681670e+09,PASS
col_major,16384,16384,0,96,39,0.223536350,38.427,2.681670e+09,PASS
col_major,16384,16384,0,96,40,0.225766395,38.048,2.681670e+09,PASS
col_major,16384,16384,0,96,41,0.221968392,38.699,2.681670e+09,PASS
col_major,16384,16384,0,96,42,0.226437782,37.935,2.681670e+09,PASS
col_major,16384,16384,0,96,43,0.246327068,34.872,2.681670e+09,PASS
col_major,16384,16384,0,96,44,0.238023765,36.089,2.681670e+09,PASS
col_major,16384,16384,0,96,45,0.243718869,35.245,2.681670e+09,PASS
col_major,16384,16384,0,96,46,0.242616004,35.405,2.681670e+09,PASS
col_major,16384,16384,0,96,47,0.225395577,38.110,2.681670e+09,PASS
col_major,16384,16384,0,96,48,0.237269229,36.203,2.681670e+09,PASS
col_major,16384,16384,0,96,49,0.219584923,39.119,2.681670e+09,PASS
col_major,16384,16384,0,96,50,0.223432545,38.445,2.681670e+09,PASS
col_major,16384,16384,0,96,51,0.235031196,36.548,2.681670e+09,PASS
col_major,16384,16384,0,96,52,0.226903437,37.857,2.681670e+09,PASS
col_major,16384,16384,0,96,53,0.271212158,31.672,2.681670e+09,PASS
col_major,16384,16384,0,96,54,0.232321859,36.974,2.681670e+09,PASS
col_major,16384,16384,0,96,55,0.224411041,38.278,2.681670e+09,PASS
col_major,16384,16384,0,96,56,0.226645165,37.900,2.681670e+09,PASS
col_major,16384,16384,0,96,57,0.270940486,31.704,2.681670e+09,PASS
col_major,16384,16384,0,96,58,0.239063810,35.932,2.681670e+09,PASS
col_major,16384,16384,0,96,59,0.211566353,40.602,2.681670e+09,PASS
col_major,16384,16384,0,96,60,0.227075398,37.829,2.681670e+09,PASS
col_major,16384,16384,0,96,61,0.226965657,37.847,2.681670e+09,PASS
col_major,16384,16384,0,96,62,0.230180497,37.318,2.681670e+09,PASS
col_major,16384,16384,0,96,63,0.225445288,38.102,2.681670e+09,PASS
col_major,16384,16384,0,96,64,0.233572608,36.776,2.681670e+09,PASS
col_major,16384,16384,0,96,65,0.247407652,34.720,2.681670e+09,PASS
col_major,16384,16384,0,96,66,0.232461231,36.952,2.681670e+09,PASS
col_major,16384,16384,0,96,67,0.223907887,38.364,2.681670e+09,PASS
col_major,16384,16384,0,96,68,0.227915064,37.689,2.681670e+09,PASS
col_major,16384,16384,0,96,69,0.231070682,37.174,2.681670e+09,PASS
col_major,16384,16384,0,96,70,0.241178203,35.617,2.681670e+09,PASS
