backend,variant,nlev,N_e,N_c,N_v,cell_dist,config_label,TX,TY,BX,BY,run_id,time_ms
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,23,0.211264
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,24,0.210816
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,25,0.210176
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,26,0.210816
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,27,0.211040
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,28,0.212192
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,29,0.211424
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,30,0.209152
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,31,0.210976
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,32,0.208800
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,33,0.208096
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,34,0.208032
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,35,0.207104
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,36,0.206688
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,37,0.206656
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,38,0.209184
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,39,0.207264
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,40,0.207552
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,41,0.207616
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,42,0.207488
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,43,0.206496
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,44,0.207616
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,45,0.208000
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,46,0.208448
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,47,0.208288
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,48,0.209728
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,49,0.209568
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,50,0.210272
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,51,0.210688
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,52,0.210912
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,53,0.211264
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,54,0.211200
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,55,0.211840
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,56,0.212800
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,57,0.212064
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,58,0.211040
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,59,0.210240
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,60,0.209344
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,61,0.208480
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,62,0.208960
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,63,0.208160
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,64,0.207648
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,65,0.206624
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,66,0.208000
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,67,0.207520
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,68,0.207392
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,69,0.207168
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,70,0.207072
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,71,0.207104
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,72,0.207072
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,73,0.207360
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,74,0.207648
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,75,0.208736
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,76,0.210016
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,77,0.209632
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,78,0.209824
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,79,0.209792
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,80,0.209952
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,81,0.210752
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,82,0.210592
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,83,0.210784
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,84,0.210176
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,85,0.212288
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,86,0.210048
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,87,0.211040
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,88,0.208608
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,89,0.209312
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,90,0.208160
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,91,0.211168
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,92,0.209248
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,93,0.208480
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,94,0.207296
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,95,0.207840
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,96,0.207552
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,97,0.207232
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,98,0.209536
gpu,1,256,81920,81920,81920,exact,1x1_256x1,1,1,256,1,99,0.209088
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,0,0.206432
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,1,0.204832
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,2,0.205408
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,3,0.207424
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,4,0.207232
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,5,0.208064
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,6,0.208160
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,7,0.208832
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,8,0.208096
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,9,0.208064
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,10,0.207744
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,11,0.207744
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,12,0.208000
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,13,0.210592
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,14,0.207104
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,15,0.207008
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,16,0.207328
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,17,0.206592
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,18,0.205760
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,19,0.207904
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,20,0.206656
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,21,0.208032
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,22,0.205984
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,23,0.206432
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,24,0.205504
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,25,0.206880
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,26,0.207424
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,27,0.207552
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,28,0.206752
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,29,0.206336
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,30,0.206656
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,31,0.208448
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,32,0.207040
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,33,0.207072
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,34,0.207296
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,35,0.208384
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,36,0.207552
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,37,0.207968
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,38,0.208512
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,39,0.207680
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,40,0.208320
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,41,0.207712
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,42,0.207200
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,43,0.206528
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,44,0.207296
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,45,0.207008
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,46,0.207808
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,47,0.206400
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,48,0.205888
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,49,0.206432
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,50,0.205824
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,51,0.206656
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,52,0.207872
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,53,0.207776
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,54,0.206688
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,55,0.206592
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,56,0.207040
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,57,0.207232
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,58,0.207296
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,59,0.207456
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,60,0.206784
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,61,0.207584
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,62,0.207104
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,63,0.207104
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,64,0.207936
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,65,0.208480
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,66,0.209376
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,67,0.208640
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,68,0.208224
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,69,0.208096
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,70,0.207424
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,71,0.208320
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,72,0.207584
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,73,0.205920
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,74,0.206880
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,75,0.207200
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,76,0.206784
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,77,0.207072
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,78,0.207712
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,79,0.206208
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,80,0.209696
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,81,0.207360
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,82,0.206560
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,83,0.206368
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,84,0.208640
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,85,0.207712
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,86,0.207680
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,87,0.206816
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,88,0.207872
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,89,0.207552
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,90,0.206496
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,91,0.207424
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,92,0.208864
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,93,0.207936
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,94,0.207520
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,95,0.208160
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,96,0.207232
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,97,0.208256
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,98,0.208416
gpu,1,256,81920,81920,81920,exact,1x1_128x1,1,1,128,1,99,0.207776
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,0,0.240352
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,1,0.238176
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,2,0.240480
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,3,0.238368
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,4,0.240256
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,5,0.238848
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,6,0.240096
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,7,0.238432
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,8,0.239296
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,9,0.241760
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,10,0.245184
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,11,0.245600
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,12,0.246080
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,13,0.247072
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,14,0.248416
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,15,0.245952
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,16,0.246528
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,17,0.248480
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,18,0.248896
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,19,0.248544
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,20,0.248320
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,21,0.250272
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,22,0.250560
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,23,0.250432
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,24,0.249312
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,25,0.255840
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,26,0.255200
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,27,0.249696
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,28,0.249984
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,29,0.244704
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,30,0.243968
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,31,0.242080
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,32,0.240064
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,33,0.240384
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,34,0.239744
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,35,0.241856
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,36,0.244288
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,37,0.242048
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,38,0.248416
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,39,0.249216
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,40,0.248256
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,41,0.246304
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,42,0.246368
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,43,0.246080
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,44,0.247552
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,45,0.245760
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,46,0.246976
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,47,0.247168
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,48,0.250464
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,49,0.249088
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,50,0.247296
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,51,0.249664
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,52,0.247840
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,53,0.248768
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,54,0.250400
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,55,0.250656
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,56,0.249184
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,57,0.246464
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,58,0.244160
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,59,0.244192
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,60,0.244768
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,61,0.243328
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,62,0.242144
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,63,0.241152
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,64,0.241216
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,65,0.243168
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,66,0.244320
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,67,0.244832
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,68,0.243808
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,69,0.245472
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,70,0.248672
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,71,0.247008
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,72,0.247040
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,73,0.248800
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,74,0.246816
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,75,0.246912
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,76,0.246624
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,77,0.247744
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,78,0.248352
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,79,0.246304
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,80,0.249920
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,81,0.250880
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,82,0.250720
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,83,0.248896
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,84,0.247680
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,85,0.249088
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,86,0.245856
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,87,0.245120
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,88,0.243872
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,89,0.246432
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,90,0.239392
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,91,0.240288
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,92,0.241760
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,93,0.245376
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,94,0.246400
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,95,0.243904
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,96,0.244256
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,97,0.247200
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,98,0.246208
gpu,1,256,81920,81920,81920,exact,2x1_128x1,2,1,128,1,99,0.249696
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,0,0.351744
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,1,0.330784
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,2,0.364096
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,3,0.368832
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,4,0.372800
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,5,0.371200
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,6,0.374528
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,7,0.376704
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,8,0.372000
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,9,0.376128
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,10,0.372640
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,11,0.375584
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,12,0.370240
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,13,0.370880
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,14,0.364064
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,15,0.361280
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,16,0.362336
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,17,0.369664
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,18,0.367840
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,19,0.369344
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,20,0.367712
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,21,0.367136
gpu,1,256,81920,81920,81920,exact,4x1_128x1,4,1,128,1,22,0.368000
