backend,V,nlev,N_e,cell_dist,layout,schedule,run_id,time_ms
cpu,1,256,163840,uniform,V1,jk_outer,58,5.998893
cpu,1,256,163840,uniform,V1,jk_outer,59,5.930255
cpu,1,256,163840,uniform,V1,jk_outer,60,7.977969
cpu,1,256,163840,uniform,V1,jk_outer,61,5.971981
cpu,1,256,163840,uniform,V1,jk_outer,62,5.987021
cpu,1,256,163840,uniform,V1,jk_outer,63,7.410530
cpu,1,256,163840,uniform,V1,jk_outer,64,5.956559
cpu,1,256,163840,uniform,V1,jk_outer,65,5.969389
cpu,1,256,163840,uniform,V1,jk_outer,66,6.066315
cpu,1,256,163840,uniform,V1,jk_outer,67,6.075274
cpu,1,256,163840,uniform,V1,jk_outer,68,6.075755
cpu,1,256,163840,uniform,V1,jk_outer,69,6.026924
cpu,1,256,163840,uniform,V1,jk_outer,70,5.961550
cpu,1,256,163840,uniform,V1,jk_outer,71,5.951150
cpu,1,256,163840,uniform,V1,jk_outer,72,6.033356
cpu,1,256,163840,uniform,V1,jk_outer,73,6.442111
cpu,1,256,163840,uniform,V1,jk_outer,74,5.996013
cpu,1,256,163840,uniform,V1,jk_outer,75,6.167016
cpu,1,256,163840,uniform,V1,jk_outer,76,5.933839
cpu,1,256,163840,uniform,V1,jk_outer,77,6.043212
cpu,1,256,163840,uniform,V1,jk_outer,78,6.043404
cpu,1,256,163840,uniform,V1,jk_outer,79,5.978926
cpu,1,256,163840,uniform,V1,jk_outer,80,6.382914
cpu,1,256,163840,uniform,V1,jk_outer,81,6.058795
cpu,1,256,163840,uniform,V1,jk_outer,82,7.577310
cpu,1,256,163840,uniform,V1,jk_outer,83,5.980942
cpu,1,256,163840,uniform,V1,jk_outer,84,6.047052
cpu,1,256,163840,uniform,V1,jk_outer,85,6.488734
cpu,1,256,163840,uniform,V1,jk_outer,86,6.045996
cpu,1,256,163840,uniform,V1,jk_outer,87,5.954958
cpu,1,256,163840,uniform,V1,jk_outer,88,6.065451
cpu,1,256,163840,uniform,V1,jk_outer,89,6.786805
cpu,1,256,163840,uniform,V1,jk_outer,90,5.955630
cpu,1,256,163840,uniform,V1,jk_outer,91,5.976750
cpu,1,256,163840,uniform,V1,jk_outer,92,6.801077
cpu,1,256,163840,uniform,V1,jk_outer,93,6.053003
cpu,1,256,163840,uniform,V1,jk_outer,94,6.011788
cpu,1,256,163840,uniform,V1,jk_outer,95,6.608955
cpu,1,256,163840,uniform,V1,jk_outer,96,5.989069
cpu,1,256,163840,uniform,V1,jk_outer,97,6.083850
cpu,1,256,163840,uniform,V1,jk_outer,98,6.061098
cpu,1,256,163840,uniform,V1,jk_outer,99,6.074475
cpu,1,256,163840,uniform,V1,je_outer,0,4.076327
cpu,1,256,163840,uniform,V1,je_outer,1,3.886636
cpu,1,256,163840,uniform,V1,je_outer,2,3.874092
cpu,1,256,163840,uniform,V1,je_outer,3,3.877580
cpu,1,256,163840,uniform,V1,je_outer,4,4.412092
cpu,1,256,163840,uniform,V1,je_outer,5,3.865133
cpu,1,256,163840,uniform,V1,je_outer,6,6.297412
cpu,1,256,163840,uniform,V1,je_outer,7,4.388317
cpu,1,256,163840,uniform,V1,je_outer,8,4.324222
cpu,1,256,163840,uniform,V1,je_outer,9,3.919755
cpu,1,256,163840,uniform,V1,je_outer,10,3.846861
cpu,1,256,163840,uniform,V1,je_outer,11,4.414204
cpu,1,256,163840,uniform,V1,je_outer,12,3.989545
cpu,1,256,163840,uniform,V1,je_outer,13,6.499325
cpu,1,256,163840,uniform,V1,je_outer,14,7.073421
cpu,1,256,163840,uniform,V1,je_outer,15,3.910891
cpu,1,256,163840,uniform,V1,je_outer,16,3.866956
cpu,1,256,163840,uniform,V1,je_outer,17,3.870125
cpu,1,256,163840,uniform,V1,je_outer,18,4.503482
cpu,1,256,163840,uniform,V1,je_outer,19,3.891500
cpu,1,256,163840,uniform,V1,je_outer,20,4.424924
cpu,1,256,163840,uniform,V1,je_outer,21,3.895404
cpu,1,256,163840,uniform,V1,je_outer,22,3.876301
cpu,1,256,163840,uniform,V1,je_outer,23,3.941354
cpu,1,256,163840,uniform,V1,je_outer,24,6.015821
cpu,1,256,163840,uniform,V1,je_outer,25,3.795982
cpu,1,256,163840,uniform,V1,je_outer,26,4.554200
cpu,1,256,163840,uniform,V1,je_outer,27,3.884459
cpu,1,256,163840,uniform,V1,je_outer,28,4.868334
cpu,1,256,163840,uniform,V1,je_outer,29,3.829677
cpu,1,256,163840,uniform,V1,je_outer,30,3.983881
cpu,1,256,163840,uniform,V1,je_outer,31,3.946890
cpu,1,256,163840,uniform,V1,je_outer,32,3.820013
cpu,1,256,163840,uniform,V1,je_outer,33,3.870828
cpu,1,256,163840,uniform,V1,je_outer,34,5.709110
cpu,1,256,163840,uniform,V1,je_outer,35,3.867276
cpu,1,256,163840,uniform,V1,je_outer,36,7.127563
cpu,1,256,163840,uniform,V1,je_outer,37,3.855501
cpu,1,256,163840,uniform,V1,je_outer,38,3.841326
cpu,1,256,163840,uniform,V1,je_outer,39,3.934602
cpu,1,256,163840,uniform,V1,je_outer,40,4.218626
cpu,1,256,163840,uniform,V1,je_outer,41,3.895979
cpu,1,256,163840,uniform,V1,je_outer,42,3.907340
cpu,1,256,163840,uniform,V1,je_outer,43,3.832814
cpu,1,256,163840,uniform,V1,je_outer,44,4.019880
cpu,1,256,163840,uniform,V1,je_outer,45,3.806351
cpu,1,256,163840,uniform,V1,je_outer,46,3.915563
cpu,1,256,163840,uniform,V1,je_outer,47,4.662005
cpu,1,256,163840,uniform,V1,je_outer,48,3.876972
cpu,1,256,163840,uniform,V1,je_outer,49,3.887405
cpu,1,256,163840,uniform,V1,je_outer,50,3.956554
cpu,1,256,163840,uniform,V1,je_outer,51,3.929547
cpu,1,256,163840,uniform,V1,je_outer,52,3.969929
cpu,1,256,163840,uniform,V1,je_outer,53,3.829902
cpu,1,256,163840,uniform,V1,je_outer,54,3.952138
cpu,1,256,163840,uniform,V1,je_outer,55,4.814480
cpu,1,256,163840,uniform,V1,je_outer,56,3.952522
cpu,1,256,163840,uniform,V1,je_outer,57,4.036712
cpu,1,256,163840,uniform,V1,je_outer,58,3.899084
cpu,1,256,163840,uniform,V1,je_outer,59,3.848653
cpu,1,256,163840,uniform,V1,je_outer,60,3.956938
cpu,1,256,163840,uniform,V1,je_outer,61,3.861164
cpu,1,256,163840,uniform,V1,je_outer,62,4.877774
cpu,1,256,163840,uniform,V1,je_outer,63,3.896203
cpu,1,256,163840,uniform,V1,je_outer,64,5.878160
cpu,1,256,163840,uniform,V1,je_outer,65,3.912587
cpu,1,256,163840,uniform,V1,je_outer,66,6.096106
cpu,1,256,163840,uniform,V1,je_outer,67,3.887692
cpu,1,256,163840,uniform,V1,je_outer,68,4.615638
cpu,1,256,163840,uniform,V1,je_outer,69,4.980779
cpu,1,256,163840,uniform,V1,je_outer,70,3.889004
cpu,1,256,163840,uniform,V1,je_outer,71,3.858253
cpu,1,256,163840,uniform,V1,je_outer,72,3.892748
cpu,1,256,163840,uniform,V1,je_outer,73,3.892811
cpu,1,256,163840,uniform,V1,je_outer,74,3.834062
cpu,1,256,163840,uniform,V1,je_outer,75,4.858382
cpu,1,256,163840,uniform,V1,je_outer,76,5.082344
cpu,1,256,163840,uniform,V1,je_outer,77,3.852717
cpu,1,256,163840,uniform,V1,je_outer,78,3.868076
cpu,1,256,163840,uniform,V1,je_outer,79,3.832717
cpu,1,256,163840,uniform,V1,je_outer,80,3.967178
cpu,1,256,163840,uniform,V1,je_outer,81,3.814670
cpu,1,256,163840,uniform,V1,je_outer,82,5.241795
cpu,1,256,163840,uniform,V1,je_outer,83,5.481628
cpu,1,256,163840,uniform,V1,je_outer,84,4.379870
cpu,1,256,163840,uniform,V1,je_outer,85,3.880908
cpu,1,256,163840,uniform,V1,je_outer,86,3.859053
cpu,1,256,163840,uniform,V1,je_outer,87,3.920459
cpu,1,256,163840,uniform,V1,je_outer,88,4.676372
cpu,1,256,163840,uniform,V1,je_outer,89,4.849776
cpu,1,256,163840,uniform,V1,je_outer,90,4.143972
cpu,1,256,163840,uniform,V1,je_outer,91,3.862317
cpu,1,256,163840,uniform,V1,je_outer,92,4.045639
cpu,1,256,163840,uniform,V1,je_outer,93,3.868109
cpu,1,256,163840,uniform,V1,je_outer,94,3.819725
cpu,1,256,163840,uniform,V1,je_outer,95,4.744530
cpu,1,256,163840,uniform,V1,je_outer,96,4.582807
cpu,1,256,163840,uniform,V1,je_outer,97,3.894252
cpu,1,256,163840,uniform,V1,je_outer,98,3.901900
cpu,1,256,163840,uniform,V1,je_outer,99,3.998441
cpu,1,256,163840,uniform,V1,collapse2,0,4.202850
cpu,1,256,163840,uniform,V1,collapse2,1,4.205634
cpu,1,256,163840,uniform,V1,collapse2,2,4.252897
cpu,1,256,163840,uniform,V1,collapse2,3,4.251393
cpu,1,256,163840,uniform,V1,collapse2,4,4.372862
cpu,1,256,163840,uniform,V1,collapse2,5,4.250081
cpu,1,256,163840,uniform,V1,collapse2,6,4.321150
cpu,1,256,163840,uniform,V1,collapse2,7,4.291648
cpu,1,256,163840,uniform,V1,collapse2,8,4.312607
cpu,1,256,163840,uniform,V1,collapse2,9,4.372765
cpu,1,256,163840,uniform,V1,collapse2,10,4.281312
cpu,1,256,163840,uniform,V1,collapse2,11,4.239553
cpu,1,256,163840,uniform,V1,collapse2,12,4.195874
cpu,1,256,163840,uniform,V1,collapse2,13,4.198755
cpu,1,256,163840,uniform,V1,collapse2,14,4.158852
cpu,1,256,163840,uniform,V1,collapse2,15,4.312255
cpu,1,256,163840,uniform,V1,collapse2,16,4.194115
cpu,1,256,163840,uniform,V1,collapse2,17,4.311359
cpu,1,256,163840,uniform,V1,collapse2,18,4.283360
cpu,1,256,163840,uniform,V1,collapse2,19,4.282720
cpu,1,256,163840,uniform,V1,collapse2,20,4.274688
cpu,1,256,163840,uniform,V1,collapse2,21,4.271585
cpu,1,256,163840,uniform,V1,collapse2,22,4.258081
cpu,1,256,163840,uniform,V1,collapse2,23,4.210466
cpu,1,256,163840,uniform,V1,collapse2,24,4.202563
cpu,1,256,163840,uniform,V1,collapse2,25,4.200035
cpu,1,256,163840,uniform,V1,collapse2,26,4.241569
cpu,1,256,163840,uniform,V1,collapse2,27,4.214978
cpu,1,256,163840,uniform,V1,collapse2,28,4.258529
cpu,1,256,163840,uniform,V1,collapse2,29,4.233538
cpu,1,256,163840,uniform,V1,collapse2,30,4.189155
cpu,1,256,163840,uniform,V1,collapse2,31,4.262304
cpu,1,256,163840,uniform,V1,collapse2,32,4.187778
cpu,1,256,163840,uniform,V1,collapse2,33,4.195715
cpu,1,256,163840,uniform,V1,collapse2,34,4.259841
cpu,1,256,163840,uniform,V1,collapse2,35,4.254465
cpu,1,256,163840,uniform,V1,collapse2,36,4.313855
cpu,1,256,163840,uniform,V1,collapse2,37,4.256929
cpu,1,256,163840,uniform,V1,collapse2,38,4.198595
cpu,1,256,163840,uniform,V1,collapse2,39,4.283136
cpu,1,256,163840,uniform,V1,collapse2,40,4.265121
cpu,1,256,163840,uniform,V1,collapse2,41,4.169124
cpu,1,256,163840,uniform,V1,collapse2,42,4.228002
cpu,1,256,163840,uniform,V1,collapse2,43,4.316447
cpu,1,256,163840,uniform,V1,collapse2,44,4.315135
cpu,1,256,163840,uniform,V1,collapse2,45,4.262336
cpu,1,256,163840,uniform,V1,collapse2,46,4.263425
cpu,1,256,163840,uniform,V1,collapse2,47,4.237921
cpu,1,256,163840,uniform,V1,collapse2,48,4.241218
cpu,1,256,163840,uniform,V1,collapse2,49,6.562972
cpu,1,256,163840,uniform,V1,collapse2,50,4.163012
cpu,1,256,163840,uniform,V1,collapse2,51,4.280768
cpu,1,256,163840,uniform,V1,collapse2,52,4.232802
cpu,1,256,163840,uniform,V1,collapse2,53,4.360734
cpu,1,256,163840,uniform,V1,collapse2,54,4.334367
cpu,1,256,163840,uniform,V1,collapse2,55,4.254657
cpu,1,256,163840,uniform,V1,collapse2,56,4.214978
cpu,1,256,163840,uniform,V1,collapse2,57,4.282177
cpu,1,256,163840,uniform,V1,collapse2,58,4.164292
cpu,1,256,163840,uniform,V1,collapse2,59,4.193795
cpu,1,256,163840,uniform,V1,collapse2,60,4.277569
cpu,1,256,163840,uniform,V1,collapse2,61,4.399709
cpu,1,256,163840,uniform,V1,collapse2,62,4.516057
cpu,1,256,163840,uniform,V1,collapse2,63,4.354078
cpu,1,256,163840,uniform,V1,collapse2,64,4.277088
cpu,1,256,163840,uniform,V1,collapse2,65,4.246881
cpu,1,256,163840,uniform,V1,collapse2,66,4.177667
cpu,1,256,163840,uniform,V1,collapse2,67,4.242210
cpu,1,256,163840,uniform,V1,collapse2,68,4.209603
cpu,1,256,163840,uniform,V1,collapse2,69,4.201378
cpu,1,256,163840,uniform,V1,collapse2,70,4.279329
cpu,1,256,163840,uniform,V1,collapse2,71,4.201922
cpu,1,256,163840,uniform,V1,collapse2,72,4.271520
cpu,1,256,163840,uniform,V1,collapse2,73,4.251105
cpu,1,256,163840,uniform,V1,collapse2,74,4.312223
cpu,1,256,163840,uniform,V1,collapse2,75,4.159492
cpu,1,256,163840,uniform,V1,collapse2,76,4.288064
cpu,1,256,163840,uniform,V1,collapse2,77,4.259553
cpu,1,256,163840,uniform,V1,collapse2,78,4.277536
cpu,1,256,163840,uniform,V1,collapse2,79,4.180035
cpu,1,256,163840,uniform,V1,collapse2,80,4.157283
cpu,1,256,163840,uniform,V1,collapse2,81,4.275905
cpu,1,256,163840,uniform,V1,collapse2,82,4.227137
cpu,1,256,163840,uniform,V1,collapse2,83,4.252673
cpu,1,256,163840,uniform,V1,collapse2,84,4.341599
cpu,1,256,163840,uniform,V1,collapse2,85,4.185699
cpu,1,256,163840,uniform,V1,collapse2,86,4.364702
cpu,1,256,163840,uniform,V1,collapse2,87,4.332415
cpu,1,256,163840,uniform,V1,collapse2,88,4.246561
cpu,1,256,163840,uniform,V1,collapse2,89,4.254689
cpu,1,256,163840,uniform,V1,collapse2,90,4.229409
cpu,1,256,163840,uniform,V1,collapse2,91,4.262753
cpu,1,256,163840,uniform,V1,collapse2,92,4.230914
cpu,1,256,163840,uniform,V1,collapse2,93,4.306496
cpu,1,256,163840,uniform,V1,collapse2,94,4.273121
cpu,1,256,163840,uniform,V1,collapse2,95,4.319200
cpu,1,256,163840,uniform,V1,collapse2,96,4.269697
cpu,1,256,163840,uniform,V1,collapse2,97,4.165316
cpu,1,256,163840,uniform,V1,collapse2,98,4.218594
cpu,1,256,163840,uniform,V1,collapse2,99,4.251457
cpu,2,256,163840,uniform,V2,jk_outer,0,5.969449
cpu,2,256,163840,uniform,V2,jk_outer,1,5.959817
cpu,2,256,163840,uniform,V2,jk_outer,2,6.222816
cpu,2,256,163840,uniform,V2,jk_outer,3,5.964553
cpu,2,256,163840,uniform,V2,jk_outer,4,8.017769
cpu,2,256,163840,uniform,V2,jk_outer,5,8.387743
cpu,2,256,163840,uniform,V2,jk_outer,6,8.364063
cpu,2,256,163840,uniform,V2,jk_outer,7,8.519355
cpu,2,256,163840,uniform,V2,jk_outer,8,6.160547
cpu,2,256,163840,uniform,V2,jk_outer,9,6.064390
cpu,2,256,163840,uniform,V2,jk_outer,10,6.240544
cpu,2,256,163840,uniform,V2,jk_outer,11,6.141476
cpu,2,256,163840,uniform,V2,jk_outer,12,5.953482
cpu,2,256,163840,uniform,V2,jk_outer,13,6.168291
cpu,2,256,163840,uniform,V2,jk_outer,14,8.389758
cpu,2,256,163840,uniform,V2,jk_outer,15,8.462428
cpu,2,256,163840,uniform,V2,jk_outer,16,8.491260
cpu,2,256,163840,uniform,V2,jk_outer,17,8.353695
cpu,2,256,163840,uniform,V2,jk_outer,18,7.647893
cpu,2,256,163840,uniform,V2,jk_outer,19,6.021383
cpu,2,256,163840,uniform,V2,jk_outer,20,5.917803
cpu,2,256,163840,uniform,V2,jk_outer,21,6.663251
cpu,2,256,163840,uniform,V2,jk_outer,22,5.936938
cpu,2,256,163840,uniform,V2,jk_outer,23,5.980329
cpu,2,256,163840,uniform,V2,jk_outer,24,8.257155
cpu,2,256,163840,uniform,V2,jk_outer,25,8.467548
cpu,2,256,163840,uniform,V2,jk_outer,26,8.490908
cpu,2,256,163840,uniform,V2,jk_outer,27,8.406622
cpu,2,256,163840,uniform,V2,jk_outer,28,8.719541
cpu,2,256,163840,uniform,V2,jk_outer,29,6.097093
cpu,2,256,163840,uniform,V2,jk_outer,30,6.010792
cpu,2,256,163840,uniform,V2,jk_outer,31,6.006024
cpu,2,256,163840,uniform,V2,jk_outer,32,6.525944
cpu,2,256,163840,uniform,V2,jk_outer,33,5.952297
cpu,2,256,163840,uniform,V2,jk_outer,34,6.022119
cpu,2,256,163840,uniform,V2,jk_outer,35,6.059494
cpu,2,256,163840,uniform,V2,jk_outer,36,6.100005
cpu,2,256,163840,uniform,V2,jk_outer,37,6.131428
cpu,2,256,163840,uniform,V2,jk_outer,38,6.034983
cpu,2,256,163840,uniform,V2,jk_outer,39,6.079077
cpu,2,256,163840,uniform,V2,jk_outer,40,6.234945
cpu,2,256,163840,uniform,V2,jk_outer,41,6.101957
cpu,2,256,163840,uniform,V2,jk_outer,42,6.767313
cpu,2,256,163840,uniform,V2,jk_outer,43,6.047654
cpu,2,256,163840,uniform,V2,jk_outer,44,6.122564
cpu,2,256,163840,uniform,V2,jk_outer,45,6.020871
cpu,2,256,163840,uniform,V2,jk_outer,46,6.017832
cpu,2,256,163840,uniform,V2,jk_outer,47,5.947146
cpu,2,256,163840,uniform,V2,jk_outer,48,6.284511
cpu,2,256,163840,uniform,V2,jk_outer,49,5.955273
cpu,2,256,163840,uniform,V2,jk_outer,50,6.861165
cpu,2,256,163840,uniform,V2,jk_outer,51,6.030375
cpu,2,256,163840,uniform,V2,jk_outer,52,6.084646
cpu,2,256,163840,uniform,V2,jk_outer,53,6.054182
cpu,2,256,163840,uniform,V2,jk_outer,54,6.121828
cpu,2,256,163840,uniform,V2,jk_outer,55,6.003304
cpu,2,256,163840,uniform,V2,jk_outer,56,5.989545
cpu,2,256,163840,uniform,V2,jk_outer,57,6.130564
cpu,2,256,163840,uniform,V2,jk_outer,58,6.058854
cpu,2,256,163840,uniform,V2,jk_outer,59,6.054886
cpu,2,256,163840,uniform,V2,jk_outer,60,6.030023
cpu,2,256,163840,uniform,V2,jk_outer,61,5.996328
cpu,2,256,163840,uniform,V2,jk_outer,62,6.004584
cpu,2,256,163840,uniform,V2,jk_outer,63,6.018152
cpu,2,256,163840,uniform,V2,jk_outer,64,6.054982
cpu,2,256,163840,uniform,V2,jk_outer,65,5.994568
cpu,2,256,163840,uniform,V2,jk_outer,66,5.969576
cpu,2,256,163840,uniform,V2,jk_outer,67,6.085861
cpu,2,256,163840,uniform,V2,jk_outer,68,6.114820
cpu,2,256,163840,uniform,V2,jk_outer,69,5.973225
cpu,2,256,163840,uniform,V2,jk_outer,70,6.070629
cpu,2,256,163840,uniform,V2,jk_outer,71,5.952810
cpu,2,256,163840,uniform,V2,jk_outer,72,6.133060
cpu,2,256,163840,uniform,V2,jk_outer,73,6.034278
cpu,2,256,163840,uniform,V2,jk_outer,74,6.055590
cpu,2,256,163840,uniform,V2,jk_outer,75,6.723826
cpu,2,256,163840,uniform,V2,jk_outer,76,6.005543
cpu,2,256,163840,uniform,V2,jk_outer,77,5.960681
cpu,2,256,163840,uniform,V2,jk_outer,78,8.568249
cpu,2,256,163840,uniform,V2,jk_outer,79,5.907626
cpu,2,256,163840,uniform,V2,jk_outer,80,5.991560
cpu,2,256,163840,uniform,V2,jk_outer,81,5.986632
cpu,2,256,163840,uniform,V2,jk_outer,82,5.968584
cpu,2,256,163840,uniform,V2,jk_outer,83,5.938985
cpu,2,256,163840,uniform,V2,jk_outer,84,5.961129
cpu,2,256,163840,uniform,V2,jk_outer,85,6.054278
cpu,2,256,163840,uniform,V2,jk_outer,86,5.982696
cpu,2,256,163840,uniform,V2,jk_outer,87,5.998056
cpu,2,256,163840,uniform,V2,jk_outer,88,7.787921
cpu,2,256,163840,uniform,V2,jk_outer,89,6.043366
cpu,2,256,163840,uniform,V2,jk_outer,90,6.045254
cpu,2,256,163840,uniform,V2,jk_outer,91,5.976393
cpu,2,256,163840,uniform,V2,jk_outer,92,6.035399
cpu,2,256,163840,uniform,V2,jk_outer,93,6.053319
cpu,2,256,163840,uniform,V2,jk_outer,94,6.422587
cpu,2,256,163840,uniform,V2,jk_outer,95,6.183298
cpu,2,256,163840,uniform,V2,jk_outer,96,6.117316
cpu,2,256,163840,uniform,V2,jk_outer,97,8.243875
cpu,2,256,163840,uniform,V2,jk_outer,98,6.062566
cpu,2,256,163840,uniform,V2,jk_outer,99,5.994537
cpu,2,256,163840,uniform,V2,je_outer,0,3.940199
cpu,2,256,163840,uniform,V2,je_outer,1,3.985606
cpu,2,256,163840,uniform,V2,je_outer,2,3.875721
cpu,2,256,163840,uniform,V2,je_outer,3,3.942727
cpu,2,256,163840,uniform,V2,je_outer,4,3.877578
cpu,2,256,163840,uniform,V2,je_outer,5,3.967046
cpu,2,256,163840,uniform,V2,je_outer,6,4.038404
cpu,2,256,163840,uniform,V2,je_outer,7,3.992357
cpu,2,256,163840,uniform,V2,je_outer,8,4.094851
cpu,2,256,163840,uniform,V2,je_outer,9,3.898088
cpu,2,256,163840,uniform,V2,je_outer,10,4.615506
cpu,2,256,163840,uniform,V2,je_outer,11,3.891657
cpu,2,256,163840,uniform,V2,je_outer,12,4.083427
cpu,2,256,163840,uniform,V2,je_outer,13,4.253821
cpu,2,256,163840,uniform,V2,je_outer,14,3.791308
cpu,2,256,163840,uniform,V2,je_outer,15,3.885992
cpu,2,256,163840,uniform,V2,je_outer,16,3.846154
cpu,2,256,163840,uniform,V2,je_outer,17,4.705263
cpu,2,256,163840,uniform,V2,je_outer,18,3.886953
cpu,2,256,163840,uniform,V2,je_outer,19,4.031460
cpu,2,256,163840,uniform,V2,je_outer,20,3.910568
cpu,2,256,163840,uniform,V2,je_outer,21,3.887464
cpu,2,256,163840,uniform,V2,je_outer,22,3.869961
cpu,2,256,163840,uniform,V2,je_outer,23,3.933799
cpu,2,256,163840,uniform,V2,je_outer,24,5.231648
cpu,2,256,163840,uniform,V2,je_outer,25,3.893704
cpu,2,256,163840,uniform,V2,je_outer,26,3.980966
cpu,2,256,163840,uniform,V2,je_outer,27,3.938855
cpu,2,256,163840,uniform,V2,je_outer,28,3.923847
cpu,2,256,163840,uniform,V2,je_outer,29,3.917639
cpu,2,256,163840,uniform,V2,je_outer,30,3.821035
cpu,2,256,163840,uniform,V2,je_outer,31,5.827149
cpu,2,256,163840,uniform,V2,je_outer,32,3.870089
cpu,2,256,163840,uniform,V2,je_outer,33,3.921511
cpu,2,256,163840,uniform,V2,je_outer,34,4.090051
cpu,2,256,163840,uniform,V2,je_outer,35,3.861738
cpu,2,256,163840,uniform,V2,je_outer,36,3.844970
cpu,2,256,163840,uniform,V2,je_outer,37,4.621202
cpu,2,256,163840,uniform,V2,je_outer,38,6.198561
cpu,2,256,163840,uniform,V2,je_outer,39,3.875624
cpu,2,256,163840,uniform,V2,je_outer,40,4.053220
cpu,2,256,163840,uniform,V2,je_outer,41,3.853801
cpu,2,256,163840,uniform,V2,je_outer,42,3.907816
cpu,2,256,163840,uniform,V2,je_outer,43,3.819627
cpu,2,256,163840,uniform,V2,je_outer,44,4.557908
cpu,2,256,163840,uniform,V2,je_outer,45,5.830029
cpu,2,256,163840,uniform,V2,je_outer,46,3.905000
cpu,2,256,163840,uniform,V2,je_outer,47,3.902792
cpu,2,256,163840,uniform,V2,je_outer,48,3.864041
cpu,2,256,163840,uniform,V2,je_outer,49,3.916360
cpu,2,256,163840,uniform,V2,je_outer,50,6.547095
cpu,2,256,163840,uniform,V2,je_outer,51,3.743246
cpu,2,256,163840,uniform,V2,je_outer,52,3.900168
cpu,2,256,163840,uniform,V2,je_outer,53,3.881545
cpu,2,256,163840,uniform,V2,je_outer,54,4.075427
cpu,2,256,163840,uniform,V2,je_outer,55,3.887337
cpu,2,256,163840,uniform,V2,je_outer,56,3.793484
