backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx32_by04,run0,0,0.461422
gpu,1,256,163840,uniform,V1_bx32_by04,run1,1,0.450963
gpu,1,256,163840,uniform,V1_bx32_by04,run2,2,0.471962
gpu,1,256,163840,uniform,V1_bx32_by04,run3,3,0.481643
gpu,1,256,163840,uniform,V1_bx32_by04,run4,4,0.490852
gpu,1,256,163840,uniform,V1_bx32_by04,run5,5,0.500823
gpu,1,256,163840,uniform,V1_bx32_by04,run6,6,0.500163
gpu,1,256,163840,uniform,V1_bx32_by04,run7,7,0.511693
gpu,1,256,163840,uniform,V1_bx32_by04,run8,8,0.507473
gpu,1,256,163840,uniform,V1_bx32_by04,run9,9,0.503003
gpu,1,256,163840,uniform,V1_bx32_by04,run10,10,0.502333
gpu,1,256,163840,uniform,V1_bx32_by04,run11,11,0.504823
gpu,1,256,163840,uniform,V1_bx32_by04,run12,12,0.514222
gpu,1,256,163840,uniform,V1_bx32_by04,run13,13,0.515163
gpu,1,256,163840,uniform,V1_bx32_by04,run14,14,0.510853
gpu,1,256,163840,uniform,V1_bx32_by04,run15,15,0.519743
gpu,1,256,163840,uniform,V1_bx32_by04,run16,16,0.514733
gpu,1,256,163840,uniform,V1_bx32_by04,run17,17,0.515603
gpu,1,256,163840,uniform,V1_bx32_by04,run18,18,0.510123
gpu,1,256,163840,uniform,V1_bx32_by04,run19,19,0.512813
gpu,1,256,163840,uniform,V1_bx32_by04,run20,20,0.510813
gpu,1,256,163840,uniform,V1_bx32_by04,run21,21,0.515283
gpu,1,256,163840,uniform,V1_bx32_by04,run22,22,0.507163
gpu,1,256,163840,uniform,V1_bx32_by04,run23,23,0.515453
gpu,1,256,163840,uniform,V1_bx32_by04,run24,24,0.503673
gpu,1,256,163840,uniform,V1_bx32_by04,run25,25,0.519623
gpu,1,256,163840,uniform,V1_bx32_by04,run26,26,0.508613
gpu,1,256,163840,uniform,V1_bx32_by04,run27,27,0.515333
gpu,1,256,163840,uniform,V1_bx32_by04,run28,28,0.519693
gpu,1,256,163840,uniform,V1_bx32_by04,run29,29,0.514172
gpu,1,256,163840,uniform,V1_bx32_by04,run30,30,0.509352
gpu,1,256,163840,uniform,V1_bx32_by04,run31,31,0.517113
gpu,1,256,163840,uniform,V1_bx32_by04,run32,32,0.502953
gpu,1,256,163840,uniform,V1_bx32_by04,run33,33,0.505142
gpu,1,256,163840,uniform,V1_bx32_by04,run34,34,0.508043
gpu,1,256,163840,uniform,V1_bx32_by04,run35,35,0.520623
gpu,1,256,163840,uniform,V1_bx32_by04,run36,36,0.516032
gpu,1,256,163840,uniform,V1_bx32_by04,run37,37,0.513373
gpu,1,256,163840,uniform,V1_bx32_by04,run38,38,0.511113
gpu,1,256,163840,uniform,V1_bx32_by04,run39,39,0.513573
gpu,1,256,163840,uniform,V1_bx32_by04,run40,40,0.516153
gpu,1,256,163840,uniform,V1_bx32_by04,run41,41,0.505052
gpu,1,256,163840,uniform,V1_bx32_by04,run42,42,0.517973
gpu,1,256,163840,uniform,V1_bx32_by04,run43,43,0.519833
gpu,1,256,163840,uniform,V1_bx32_by04,run44,44,0.516353
gpu,1,256,163840,uniform,V1_bx32_by04,run45,45,0.503403
gpu,1,256,163840,uniform,V1_bx32_by04,run46,46,0.514283
gpu,1,256,163840,uniform,V1_bx32_by04,run47,47,0.514782
gpu,1,256,163840,uniform,V1_bx32_by04,run48,48,0.517513
gpu,1,256,163840,uniform,V1_bx32_by04,run49,49,0.509323
gpu,1,256,163840,uniform,V1_bx32_by04,run50,50,0.500952
gpu,1,256,163840,uniform,V1_bx32_by04,run51,51,0.514793
gpu,1,256,163840,uniform,V1_bx32_by04,run52,52,0.524123
gpu,1,256,163840,uniform,V1_bx32_by04,run53,53,0.517162
gpu,1,256,163840,uniform,V1_bx32_by04,run54,54,0.513043
gpu,1,256,163840,uniform,V1_bx32_by04,run55,55,0.512193
gpu,1,256,163840,uniform,V1_bx32_by04,run56,56,0.516533
gpu,1,256,163840,uniform,V1_bx32_by04,run57,57,0.515722
gpu,1,256,163840,uniform,V1_bx32_by04,run58,58,0.503063
gpu,1,256,163840,uniform,V1_bx32_by04,run59,59,0.511042
gpu,1,256,163840,uniform,V1_bx32_by04,run60,60,0.511093
gpu,1,256,163840,uniform,V1_bx32_by04,run61,61,0.509612
gpu,1,256,163840,uniform,V1_bx32_by04,run62,62,0.509243
gpu,1,256,163840,uniform,V1_bx32_by04,run63,63,0.515123
gpu,1,256,163840,uniform,V1_bx32_by04,run64,64,0.510943
gpu,1,256,163840,uniform,V1_bx32_by04,run65,65,0.511802
gpu,1,256,163840,uniform,V1_bx32_by04,run66,66,0.510193
gpu,1,256,163840,uniform,V1_bx32_by04,run67,67,0.497302
gpu,1,256,163840,uniform,V1_bx32_by04,run68,68,0.506163
gpu,1,256,163840,uniform,V1_bx32_by04,run69,69,0.515762
gpu,1,256,163840,uniform,V1_bx32_by04,run70,70,0.515843
gpu,1,256,163840,uniform,V1_bx32_by04,run71,71,0.514513
gpu,1,256,163840,uniform,V1_bx32_by04,run72,72,0.510643
gpu,1,256,163840,uniform,V1_bx32_by04,run73,73,0.510493
gpu,1,256,163840,uniform,V1_bx32_by04,run74,74,0.507733
gpu,1,256,163840,uniform,V1_bx32_by04,run75,75,0.519142
gpu,1,256,163840,uniform,V1_bx32_by04,run76,76,0.506813
gpu,1,256,163840,uniform,V1_bx32_by04,run77,77,0.514063
gpu,1,256,163840,uniform,V1_bx32_by04,run78,78,0.502763
gpu,1,256,163840,uniform,V1_bx32_by04,run79,79,0.511413
gpu,1,256,163840,uniform,V1_bx32_by04,run80,80,0.508533
gpu,1,256,163840,uniform,V1_bx32_by04,run81,81,0.513823
gpu,1,256,163840,uniform,V1_bx32_by04,run82,82,0.523583
gpu,1,256,163840,uniform,V1_bx32_by04,run83,83,0.506483
gpu,1,256,163840,uniform,V1_bx32_by04,run84,84,0.512943
gpu,1,256,163840,uniform,V1_bx32_by04,run85,85,0.511792
gpu,1,256,163840,uniform,V1_bx32_by04,run86,86,0.506833
gpu,1,256,163840,uniform,V1_bx32_by04,run87,87,0.515063
gpu,1,256,163840,uniform,V1_bx32_by04,run88,88,0.513583
gpu,1,256,163840,uniform,V1_bx32_by04,run89,89,0.505303
gpu,1,256,163840,uniform,V1_bx32_by04,run90,90,0.510613
gpu,1,256,163840,uniform,V1_bx32_by04,run91,91,0.519343
gpu,1,256,163840,uniform,V1_bx32_by04,run92,92,0.513083
gpu,1,256,163840,uniform,V1_bx32_by04,run93,93,0.513483
gpu,1,256,163840,uniform,V1_bx32_by04,run94,94,0.496133
gpu,1,256,163840,uniform,V1_bx32_by04,run95,95,0.513593
gpu,1,256,163840,uniform,V1_bx32_by04,run96,96,0.518453
gpu,1,256,163840,uniform,V1_bx32_by04,run97,97,0.515193
gpu,1,256,163840,uniform,V1_bx32_by04,run98,98,0.508963
gpu,1,256,163840,uniform,V1_bx32_by04,run99,99,0.515483
gpu,1,256,163840,uniform,V1_bx32_by08,run0,0,0.440043
gpu,1,256,163840,uniform,V1_bx32_by08,run1,1,0.410762
gpu,1,256,163840,uniform,V1_bx32_by08,run2,2,0.427322
gpu,1,256,163840,uniform,V1_bx32_by08,run3,3,0.444203
gpu,1,256,163840,uniform,V1_bx32_by08,run4,4,0.441653
gpu,1,256,163840,uniform,V1_bx32_by08,run5,5,0.441422
gpu,1,256,163840,uniform,V1_bx32_by08,run6,6,0.435662
gpu,1,256,163840,uniform,V1_bx32_by08,run7,7,0.441293
gpu,1,256,163840,uniform,V1_bx32_by08,run8,8,0.439253
gpu,1,256,163840,uniform,V1_bx32_by08,run9,9,0.441422
gpu,1,256,163840,uniform,V1_bx32_by08,run10,10,0.446963
gpu,1,256,163840,uniform,V1_bx32_by08,run11,11,0.444613
gpu,1,256,163840,uniform,V1_bx32_by08,run12,12,0.442722
gpu,1,256,163840,uniform,V1_bx32_by08,run13,13,0.442703
gpu,1,256,163840,uniform,V1_bx32_by08,run14,14,0.445892
gpu,1,256,163840,uniform,V1_bx32_by08,run15,15,0.445802
gpu,1,256,163840,uniform,V1_bx32_by08,run16,16,0.443423
gpu,1,256,163840,uniform,V1_bx32_by08,run17,17,0.442433
gpu,1,256,163840,uniform,V1_bx32_by08,run18,18,0.438542
gpu,1,256,163840,uniform,V1_bx32_by08,run19,19,0.449773
gpu,1,256,163840,uniform,V1_bx32_by08,run20,20,0.438142
gpu,1,256,163840,uniform,V1_bx32_by08,run21,21,0.440513
gpu,1,256,163840,uniform,V1_bx32_by08,run22,22,0.441693
gpu,1,256,163840,uniform,V1_bx32_by08,run23,23,0.436072
gpu,1,256,163840,uniform,V1_bx32_by08,run24,24,0.437933
gpu,1,256,163840,uniform,V1_bx32_by08,run25,25,0.510093
gpu,1,256,163840,uniform,V1_bx32_by08,run26,26,0.439562
gpu,1,256,163840,uniform,V1_bx32_by08,run27,27,0.443142
gpu,1,256,163840,uniform,V1_bx32_by08,run28,28,0.442333
gpu,1,256,163840,uniform,V1_bx32_by08,run29,29,0.446933
gpu,1,256,163840,uniform,V1_bx32_by08,run30,30,0.443322
gpu,1,256,163840,uniform,V1_bx32_by08,run31,31,0.441302
gpu,1,256,163840,uniform,V1_bx32_by08,run32,32,0.440782
gpu,1,256,163840,uniform,V1_bx32_by08,run33,33,0.520263
gpu,1,256,163840,uniform,V1_bx32_by08,run34,34,0.437762
gpu,1,256,163840,uniform,V1_bx32_by08,run35,35,0.444242
gpu,1,256,163840,uniform,V1_bx32_by08,run36,36,0.443972
gpu,1,256,163840,uniform,V1_bx32_by08,run37,37,0.439902
gpu,1,256,163840,uniform,V1_bx32_by08,run38,38,0.441723
gpu,1,256,163840,uniform,V1_bx32_by08,run39,39,0.442812
gpu,1,256,163840,uniform,V1_bx32_by08,run40,40,0.437362
gpu,1,256,163840,uniform,V1_bx32_by08,run41,41,0.437033
gpu,1,256,163840,uniform,V1_bx32_by08,run42,42,0.509823
gpu,1,256,163840,uniform,V1_bx32_by08,run43,43,0.430902
gpu,1,256,163840,uniform,V1_bx32_by08,run44,44,0.441012
gpu,1,256,163840,uniform,V1_bx32_by08,run45,45,0.444492
gpu,1,256,163840,uniform,V1_bx32_by08,run46,46,0.462722
gpu,1,256,163840,uniform,V1_bx32_by08,run47,47,0.408243
gpu,1,256,163840,uniform,V1_bx32_by08,run48,48,0.425032
gpu,1,256,163840,uniform,V1_bx32_by08,run49,49,0.428873
gpu,1,256,163840,uniform,V1_bx32_by08,run50,50,0.443443
gpu,1,256,163840,uniform,V1_bx32_by08,run51,51,0.438272
gpu,1,256,163840,uniform,V1_bx32_by08,run52,52,0.451332
gpu,1,256,163840,uniform,V1_bx32_by08,run53,53,0.444402
gpu,1,256,163840,uniform,V1_bx32_by08,run54,54,0.441083
gpu,1,256,163840,uniform,V1_bx32_by08,run55,55,0.440383
gpu,1,256,163840,uniform,V1_bx32_by08,run56,56,0.442252
gpu,1,256,163840,uniform,V1_bx32_by08,run57,57,0.445312
gpu,1,256,163840,uniform,V1_bx32_by08,run58,58,0.443892
gpu,1,256,163840,uniform,V1_bx32_by08,run59,59,0.434742
gpu,1,256,163840,uniform,V1_bx32_by08,run60,60,0.433872
gpu,1,256,163840,uniform,V1_bx32_by08,run61,61,0.439243
gpu,1,256,163840,uniform,V1_bx32_by08,run62,62,0.443362
gpu,1,256,163840,uniform,V1_bx32_by08,run63,63,0.444333
gpu,1,256,163840,uniform,V1_bx32_by08,run64,64,0.441323
gpu,1,256,163840,uniform,V1_bx32_by08,run65,65,0.432632
gpu,1,256,163840,uniform,V1_bx32_by08,run66,66,0.440182
gpu,1,256,163840,uniform,V1_bx32_by08,run67,67,0.453483
gpu,1,256,163840,uniform,V1_bx32_by08,run68,68,0.439892
gpu,1,256,163840,uniform,V1_bx32_by08,run69,69,0.445593
gpu,1,256,163840,uniform,V1_bx32_by08,run70,70,0.443492
gpu,1,256,163840,uniform,V1_bx32_by08,run71,71,0.447123
gpu,1,256,163840,uniform,V1_bx32_by08,run72,72,0.442742
gpu,1,256,163840,uniform,V1_bx32_by08,run73,73,0.442723
gpu,1,256,163840,uniform,V1_bx32_by08,run74,74,0.445242
gpu,1,256,163840,uniform,V1_bx32_by08,run75,75,0.442613
gpu,1,256,163840,uniform,V1_bx32_by08,run76,76,0.437273
gpu,1,256,163840,uniform,V1_bx32_by08,run77,77,0.446232
gpu,1,256,163840,uniform,V1_bx32_by08,run78,78,0.439913
gpu,1,256,163840,uniform,V1_bx32_by08,run79,79,0.438982
gpu,1,256,163840,uniform,V1_bx32_by08,run80,80,0.445112
gpu,1,256,163840,uniform,V1_bx32_by08,run81,81,0.441993
gpu,1,256,163840,uniform,V1_bx32_by08,run82,82,0.435272
gpu,1,256,163840,uniform,V1_bx32_by08,run83,83,0.444162
gpu,1,256,163840,uniform,V1_bx32_by08,run84,84,0.442623
gpu,1,256,163840,uniform,V1_bx32_by08,run85,85,0.434692
gpu,1,256,163840,uniform,V1_bx32_by08,run86,86,0.442902
gpu,1,256,163840,uniform,V1_bx32_by08,run87,87,0.437943
gpu,1,256,163840,uniform,V1_bx32_by08,run88,88,0.447372
gpu,1,256,163840,uniform,V1_bx32_by08,run89,89,0.441782
gpu,1,256,163840,uniform,V1_bx32_by08,run90,90,0.439182
gpu,1,256,163840,uniform,V1_bx32_by08,run91,91,0.444733
gpu,1,256,163840,uniform,V1_bx32_by08,run92,92,0.453862
gpu,1,256,163840,uniform,V1_bx32_by08,run93,93,0.437463
gpu,1,256,163840,uniform,V1_bx32_by08,run94,94,0.447643
gpu,1,256,163840,uniform,V1_bx32_by08,run95,95,0.440612
gpu,1,256,163840,uniform,V1_bx32_by08,run96,96,0.439622
gpu,1,256,163840,uniform,V1_bx32_by08,run97,97,0.442623
gpu,1,256,163840,uniform,V1_bx32_by08,run98,98,0.439393
gpu,1,256,163840,uniform,V1_bx32_by08,run99,99,0.432922
gpu,1,256,163840,uniform,V1_bx64_by04,run0,0,0.413563
gpu,1,256,163840,uniform,V1_bx64_by04,run1,1,0.418602
gpu,1,256,163840,uniform,V1_bx64_by04,run2,2,0.427652
gpu,1,256,163840,uniform,V1_bx64_by04,run3,3,0.426993
gpu,1,256,163840,uniform,V1_bx64_by04,run4,4,0.435692
gpu,1,256,163840,uniform,V1_bx64_by04,run5,5,0.428662
gpu,1,256,163840,uniform,V1_bx64_by04,run6,6,0.434973
gpu,1,256,163840,uniform,V1_bx64_by04,run7,7,0.438443
gpu,1,256,163840,uniform,V1_bx64_by04,run8,8,0.437973
gpu,1,256,163840,uniform,V1_bx64_by04,run9,9,0.431652
gpu,1,256,163840,uniform,V1_bx64_by04,run10,10,0.435702
gpu,1,256,163840,uniform,V1_bx64_by04,run11,11,0.436122
gpu,1,256,163840,uniform,V1_bx64_by04,run12,12,0.437023
gpu,1,256,163840,uniform,V1_bx64_by04,run13,13,0.434073
gpu,1,256,163840,uniform,V1_bx64_by04,run14,14,0.434042
gpu,1,256,163840,uniform,V1_bx64_by04,run15,15,0.432712
gpu,1,256,163840,uniform,V1_bx64_by04,run16,16,0.450022
gpu,1,256,163840,uniform,V1_bx64_by04,run17,17,0.441102
gpu,1,256,163840,uniform,V1_bx64_by04,run18,18,0.451273
gpu,1,256,163840,uniform,V1_bx64_by04,run19,19,0.449172
gpu,1,256,163840,uniform,V1_bx64_by04,run20,20,0.447123
gpu,1,256,163840,uniform,V1_bx64_by04,run21,21,0.448143
gpu,1,256,163840,uniform,V1_bx64_by04,run22,22,0.539713
gpu,1,256,163840,uniform,V1_bx64_by04,run23,23,0.438753
gpu,1,256,163840,uniform,V1_bx64_by04,run24,24,0.430853
