variant,blocksize,ngms,rhoc_size,nthreads,rep,time_ms
baseline_aos,1,55191,120000,96,57,3.748894
baseline_aos,1,55191,120000,96,58,3.751040
baseline_aos,1,55191,120000,96,59,3.776073
baseline_aos,1,55191,120000,96,60,4.717112
baseline_aos,1,55191,120000,96,61,3.754854
baseline_aos,1,55191,120000,96,62,3.949881
baseline_aos,1,55191,120000,96,63,3.690004
baseline_aos,1,55191,120000,96,64,3.932953
baseline_aos,1,55191,120000,96,65,3.711939
baseline_aos,1,55191,120000,96,66,3.720045
baseline_aos,1,55191,120000,96,67,3.819942
baseline_aos,1,55191,120000,96,68,3.758907
baseline_aos,1,55191,120000,96,69,3.783941
baseline_aos,1,55191,120000,96,70,3.662109
baseline_aos,1,55191,120000,96,71,3.697872
baseline_aos,1,55191,120000,96,72,3.806114
baseline_aos,1,55191,120000,96,73,5.504847
baseline_aos,1,55191,120000,96,74,3.694773
baseline_aos,1,55191,120000,96,75,3.754854
baseline_aos,1,55191,120000,96,76,3.769875
baseline_aos,1,55191,120000,96,77,3.690958
baseline_aos,1,55191,120000,96,78,3.728867
baseline_aos,1,55191,120000,96,79,5.609035
baseline_aos,1,55191,120000,96,80,3.767967
baseline_aos,1,55191,120000,96,81,3.751040
baseline_aos,1,55191,120000,96,82,3.711939
baseline_aos,1,55191,120000,96,83,6.182909
baseline_aos,1,55191,120000,96,84,4.880190
baseline_aos,1,55191,120000,96,85,3.840923
baseline_aos,1,55191,120000,96,86,3.837824
baseline_aos,1,55191,120000,96,87,6.138086
baseline_aos,1,55191,120000,96,88,4.808903
baseline_aos,1,55191,120000,96,89,3.741026
baseline_aos,1,55191,120000,96,90,3.812075
baseline_aos,1,55191,120000,96,91,3.777027
baseline_aos,1,55191,120000,96,92,3.798008
baseline_aos,1,55191,120000,96,93,3.877878
baseline_aos,1,55191,120000,96,94,3.726959
baseline_aos,1,55191,120000,96,95,5.068064
baseline_aos,1,55191,120000,96,96,3.812075
baseline_aos,1,55191,120000,96,97,3.709078
baseline_aos,1,55191,120000,96,98,4.299879
baseline_aos,1,55191,120000,96,99,4.905939
eigts_t_aos,1,55191,120000,96,0,3.770113
eigts_t_aos,1,55191,120000,96,1,3.724098
eigts_t_aos,1,55191,120000,96,2,6.323099
eigts_t_aos,1,55191,120000,96,3,3.690958
eigts_t_aos,1,55191,120000,96,4,3.668070
eigts_t_aos,1,55191,120000,96,5,3.732920
eigts_t_aos,1,55191,120000,96,6,6.322145
eigts_t_aos,1,55191,120000,96,7,3.744841
eigts_t_aos,1,55191,120000,96,8,3.687859
eigts_t_aos,1,55191,120000,96,9,3.707170
eigts_t_aos,1,55191,120000,96,10,6.398916
eigts_t_aos,1,55191,120000,96,11,3.690958
eigts_t_aos,1,55191,120000,96,12,3.729105
eigts_t_aos,1,55191,120000,96,13,3.641129
eigts_t_aos,1,55191,120000,96,14,3.796816
eigts_t_aos,1,55191,120000,96,15,3.787994
eigts_t_aos,1,55191,120000,96,16,3.711939
eigts_t_aos,1,55191,120000,96,17,3.712893
eigts_t_aos,1,55191,120000,96,18,3.706932
eigts_t_aos,1,55191,120000,96,19,3.651142
eigts_t_aos,1,55191,120000,96,20,3.822088
eigts_t_aos,1,55191,120000,96,21,3.751040
eigts_t_aos,1,55191,120000,96,22,3.720999
eigts_t_aos,1,55191,120000,96,23,3.643036
eigts_t_aos,1,55191,120000,96,24,3.760099
eigts_t_aos,1,55191,120000,96,25,3.744841
eigts_t_aos,1,55191,120000,96,26,3.734112
eigts_t_aos,1,55191,120000,96,27,3.805876
eigts_t_aos,1,55191,120000,96,28,3.656149
eigts_t_aos,1,55191,120000,96,29,3.700018
eigts_t_aos,1,55191,120000,96,30,3.706217
eigts_t_aos,1,55191,120000,96,31,3.668070
eigts_t_aos,1,55191,120000,96,32,3.640890
eigts_t_aos,1,55191,120000,96,33,3.731012
eigts_t_aos,1,55191,120000,96,34,3.619909
eigts_t_aos,1,55191,120000,96,35,3.682137
eigts_t_aos,1,55191,120000,96,36,3.741026
eigts_t_aos,1,55191,120000,96,37,3.731012
eigts_t_aos,1,55191,120000,96,38,3.654003
eigts_t_aos,1,55191,120000,96,39,3.781080
eigts_t_aos,1,55191,120000,96,40,3.748894
eigts_t_aos,1,55191,120000,96,41,3.587961
eigts_t_aos,1,55191,120000,96,42,3.673792
eigts_t_aos,1,55191,120000,96,43,3.710985
eigts_t_aos,1,55191,120000,96,44,3.710985
eigts_t_aos,1,55191,120000,96,45,3.669024
eigts_t_aos,1,55191,120000,96,46,3.664017
eigts_t_aos,1,55191,120000,96,47,3.615856
eigts_t_aos,1,55191,120000,96,48,3.685951
eigts_t_aos,1,55191,120000,96,49,4.987955
eigts_t_aos,1,55191,120000,96,50,5.626202
eigts_t_aos,1,55191,120000,96,51,3.627062
eigts_t_aos,1,55191,120000,96,52,3.757000
eigts_t_aos,1,55191,120000,96,53,4.060030
eigts_t_aos,1,55191,120000,96,54,5.815029
eigts_t_aos,1,55191,120000,96,55,3.692150
eigts_t_aos,1,55191,120000,96,56,6.191015
eigts_t_aos,1,55191,120000,96,57,4.398823
eigts_t_aos,1,55191,120000,96,58,5.904913
eigts_t_aos,1,55191,120000,96,59,3.588915
eigts_t_aos,1,55191,120000,96,60,6.108999
eigts_t_aos,1,55191,120000,96,61,5.880833
eigts_t_aos,1,55191,120000,96,62,3.569126
eigts_t_aos,1,55191,120000,96,63,3.645897
eigts_t_aos,1,55191,120000,96,64,6.147861
eigts_t_aos,1,55191,120000,96,65,3.690004
eigts_t_aos,1,55191,120000,96,66,3.586054
eigts_t_aos,1,55191,120000,96,67,3.698111
eigts_t_aos,1,55191,120000,96,68,3.604889
eigts_t_aos,1,55191,120000,96,69,3.741980
eigts_t_aos,1,55191,120000,96,70,3.635168
eigts_t_aos,1,55191,120000,96,71,3.652096
eigts_t_aos,1,55191,120000,96,72,3.605127
eigts_t_aos,1,55191,120000,96,73,3.643990
eigts_t_aos,1,55191,120000,96,74,3.834963
eigts_t_aos,1,55191,120000,96,75,3.687859
eigts_t_aos,1,55191,120000,96,76,3.659964
eigts_t_aos,1,55191,120000,96,77,3.731966
eigts_t_aos,1,55191,120000,96,78,3.676891
eigts_t_aos,1,55191,120000,96,79,3.706217
eigts_t_aos,1,55191,120000,96,80,3.676176
eigts_t_aos,1,55191,120000,96,81,3.681898
eigts_t_aos,1,55191,120000,96,82,3.572941
eigts_t_aos,1,55191,120000,96,83,3.629923
eigts_t_aos,1,55191,120000,96,84,3.614902
eigts_t_aos,1,55191,120000,96,85,4.379034
eigts_t_aos,1,55191,120000,96,86,3.607035
eigts_t_aos,1,55191,120000,96,87,3.636122
eigts_t_aos,1,55191,120000,96,88,3.665924
eigts_t_aos,1,55191,120000,96,89,4.121065
eigts_t_aos,1,55191,120000,96,90,3.704071
eigts_t_aos,1,55191,120000,96,91,3.649950
eigts_t_aos,1,55191,120000,96,92,3.674030
eigts_t_aos,1,55191,120000,96,93,5.622864
eigts_t_aos,1,55191,120000,96,94,3.849030
eigts_t_aos,1,55191,120000,96,95,3.713131
eigts_t_aos,1,55191,120000,96,96,3.773928
eigts_t_aos,1,55191,120000,96,97,6.170988
eigts_t_aos,1,55191,120000,96,98,3.628969
eigts_t_aos,1,55191,120000,96,99,3.726006
sorted_aos,1,55191,120000,96,0,8.821011
sorted_aos,1,55191,120000,96,1,10.739088
sorted_aos,1,55191,120000,96,2,11.274099
sorted_aos,1,55191,120000,96,3,8.476973
sorted_aos,1,55191,120000,96,4,8.316994
sorted_aos,1,55191,120000,96,5,8.250952
sorted_aos,1,55191,120000,96,6,8.306026
sorted_aos,1,55191,120000,96,7,8.308887
sorted_aos,1,55191,120000,96,8,8.242130
sorted_aos,1,55191,120000,96,9,9.782076
sorted_aos,1,55191,120000,96,10,8.242846
sorted_aos,1,55191,120000,96,11,9.176016
sorted_aos,1,55191,120000,96,12,11.356115
sorted_aos,1,55191,120000,96,13,8.214951
sorted_aos,1,55191,120000,96,14,9.310961
sorted_aos,1,55191,120000,96,15,9.397030
sorted_aos,1,55191,120000,96,16,8.180857
sorted_aos,1,55191,120000,96,17,8.169889
sorted_aos,1,55191,120000,96,18,8.202076
sorted_aos,1,55191,120000,96,19,10.901928
sorted_aos,1,55191,120000,96,20,8.172035
sorted_aos,1,55191,120000,96,21,8.212090
sorted_aos,1,55191,120000,96,22,10.177135
sorted_aos,1,55191,120000,96,23,14.302969
sorted_aos,1,55191,120000,96,24,8.855104
sorted_aos,1,55191,120000,96,25,8.231878
sorted_aos,1,55191,120000,96,26,8.206129
sorted_aos,1,55191,120000,96,27,8.346081
sorted_aos,1,55191,120000,96,28,8.563995
sorted_aos,1,55191,120000,96,29,8.219004
sorted_aos,1,55191,120000,96,30,8.244991
sorted_aos,1,55191,120000,96,31,8.198977
sorted_aos,1,55191,120000,96,32,8.502960
sorted_aos,1,55191,120000,96,33,8.275032
sorted_aos,1,55191,120000,96,34,9.506941
sorted_aos,1,55191,120000,96,35,8.238077
sorted_aos,1,55191,120000,96,36,8.737087
sorted_aos,1,55191,120000,96,37,8.218050
sorted_aos,1,55191,120000,96,38,8.167028
sorted_aos,1,55191,120000,96,39,10.482073
sorted_aos,1,55191,120000,96,40,8.171082
sorted_aos,1,55191,120000,96,41,8.661032
sorted_aos,1,55191,120000,96,42,8.151054
sorted_aos,1,55191,120000,96,43,8.955956
sorted_aos,1,55191,120000,96,44,8.232117
sorted_aos,1,55191,120000,96,45,9.340048
sorted_aos,1,55191,120000,96,46,10.104895
sorted_aos,1,55191,120000,96,47,8.127928
sorted_aos,1,55191,120000,96,48,8.161068
sorted_aos,1,55191,120000,96,49,8.584976
sorted_aos,1,55191,120000,96,50,8.244991
sorted_aos,1,55191,120000,96,51,8.231163
sorted_aos,1,55191,120000,96,52,9.169817
sorted_aos,1,55191,120000,96,53,9.902000
sorted_aos,1,55191,120000,96,54,8.203030
sorted_aos,1,55191,120000,96,55,8.233070
sorted_aos,1,55191,120000,96,56,10.033846
sorted_aos,1,55191,120000,96,57,8.228779
sorted_aos,1,55191,120000,96,58,9.650946
sorted_aos,1,55191,120000,96,59,8.980989
sorted_aos,1,55191,120000,96,60,9.272099
sorted_aos,1,55191,120000,96,61,8.151054
sorted_aos,1,55191,120000,96,62,8.871078
sorted_aos,1,55191,120000,96,63,8.222818
sorted_aos,1,55191,120000,96,64,8.177042
sorted_aos,1,55191,120000,96,65,8.119106
sorted_aos,1,55191,120000,96,66,8.171082
sorted_aos,1,55191,120000,96,67,8.502960
sorted_aos,1,55191,120000,96,68,9.526014
sorted_aos,1,55191,120000,96,69,9.006977
sorted_aos,1,55191,120000,96,70,8.197069
sorted_aos,1,55191,120000,96,71,8.144855
sorted_aos,1,55191,120000,96,72,8.159876
sorted_aos,1,55191,120000,96,73,9.907007
sorted_aos,1,55191,120000,96,74,8.076906
sorted_aos,1,55191,120000,96,75,9.089947
sorted_aos,1,55191,120000,96,76,8.293867
sorted_aos,1,55191,120000,96,77,11.835098
sorted_aos,1,55191,120000,96,78,8.146048
sorted_aos,1,55191,120000,96,79,9.273052
sorted_aos,1,55191,120000,96,80,8.224010
sorted_aos,1,55191,120000,96,81,8.386135
sorted_aos,1,55191,120000,96,82,8.271933
sorted_aos,1,55191,120000,96,83,9.496927
sorted_aos,1,55191,120000,96,84,8.757114
sorted_aos,1,55191,120000,96,85,8.285046
sorted_aos,1,55191,120000,96,86,8.111000
sorted_aos,1,55191,120000,96,87,8.178949
sorted_aos,1,55191,120000,96,88,8.272886
sorted_aos,1,55191,120000,96,89,9.934187
sorted_aos,1,55191,120000,96,90,9.572983
sorted_aos,1,55191,120000,96,91,8.235931
sorted_aos,1,55191,120000,96,92,9.284019
sorted_aos,1,55191,120000,96,93,8.169174
sorted_aos,1,55191,120000,96,94,10.710955
sorted_aos,1,55191,120000,96,95,8.105993
sorted_aos,1,55191,120000,96,96,8.164883
sorted_aos,1,55191,120000,96,97,9.783030
sorted_aos,1,55191,120000,96,98,8.155107
sorted_aos,1,55191,120000,96,99,8.149862
baseline_soa,1,55191,120000,96,0,6.346941
baseline_soa,1,55191,120000,96,1,5.989075
baseline_soa,1,55191,120000,96,2,4.574060
baseline_soa,1,55191,120000,96,3,4.504919
baseline_soa,1,55191,120000,96,4,6.066084
baseline_soa,1,55191,120000,96,5,4.595041
baseline_soa,1,55191,120000,96,6,4.471064
baseline_soa,1,55191,120000,96,7,4.559994
baseline_soa,1,55191,120000,96,8,4.596949
baseline_soa,1,55191,120000,96,9,4.663944
baseline_soa,1,55191,120000,96,10,4.503965
baseline_soa,1,55191,120000,96,11,6.371021
baseline_soa,1,55191,120000,96,12,4.593134
baseline_soa,1,55191,120000,96,13,4.475832
baseline_soa,1,55191,120000,96,14,4.491806
baseline_soa,1,55191,120000,96,15,8.328915
baseline_soa,1,55191,120000,96,16,4.580975
baseline_soa,1,55191,120000,96,17,4.460812
baseline_soa,1,55191,120000,96,18,4.637003
baseline_soa,1,55191,120000,96,19,5.844116
baseline_soa,1,55191,120000,96,20,4.423141
baseline_soa,1,55191,120000,96,21,5.891085
baseline_soa,1,55191,120000,96,22,4.584074
baseline_soa,1,55191,120000,96,23,5.165100
baseline_soa,1,55191,120000,96,24,4.423857
baseline_soa,1,55191,120000,96,25,4.568100
baseline_soa,1,55191,120000,96,26,4.541159
baseline_soa,1,55191,120000,96,27,5.543947
baseline_soa,1,55191,120000,96,28,5.944967
baseline_soa,1,55191,120000,96,29,4.395008
baseline_soa,1,55191,120000,96,30,4.553080
baseline_soa,1,55191,120000,96,31,4.747152
baseline_soa,1,55191,120000,96,32,4.390955
baseline_soa,1,55191,120000,96,33,4.464149
baseline_soa,1,55191,120000,96,34,4.515886
baseline_soa,1,55191,120000,96,35,4.379988
baseline_soa,1,55191,120000,96,36,4.343033
baseline_soa,1,55191,120000,96,37,4.406929
baseline_soa,1,55191,120000,96,38,4.450083
baseline_soa,1,55191,120000,96,39,5.113125
baseline_soa,1,55191,120000,96,40,4.472017
baseline_soa,1,55191,120000,96,41,4.395008
baseline_soa,1,55191,120000,96,42,4.470110
baseline_soa,1,55191,120000,96,43,5.415916
baseline_soa,1,55191,120000,96,44,4.504919
baseline_soa,1,55191,120000,96,45,4.484177
baseline_soa,1,55191,120000,96,46,4.512787
baseline_soa,1,55191,120000,96,47,4.518986
baseline_soa,1,55191,120000,96,48,4.511833
baseline_soa,1,55191,120000,96,49,4.405975
baseline_soa,1,55191,120000,96,50,4.373789
baseline_soa,1,55191,120000,96,51,4.437923
baseline_soa,1,55191,120000,96,52,4.442930
baseline_soa,1,55191,120000,96,53,4.411936
baseline_soa,1,55191,120000,96,54,5.462170
baseline_soa,1,55191,120000,96,55,4.456043
baseline_soa,1,55191,120000,96,56,4.534960
baseline_soa,1,55191,120000,96,57,4.374027
baseline_soa,1,55191,120000,96,58,4.401922
baseline_soa,1,55191,120000,96,59,4.456997
baseline_soa,1,55191,120000,96,60,4.452944
baseline_soa,1,55191,120000,96,61,4.456043
baseline_soa,1,55191,120000,96,62,4.409075
baseline_soa,1,55191,120000,96,63,4.424095
baseline_soa,1,55191,120000,96,64,6.434917
baseline_soa,1,55191,120000,96,65,4.439116
baseline_soa,1,55191,120000,96,66,4.462004
baseline_soa,1,55191,120000,96,67,4.466057
baseline_soa,1,55191,120000,96,68,6.176949
baseline_soa,1,55191,120000,96,69,4.439831
baseline_soa,1,55191,120000,96,70,4.354000
baseline_soa,1,55191,120000,96,71,5.846977
baseline_soa,1,55191,120000,96,72,4.484892
baseline_soa,1,55191,120000,96,73,4.509926
baseline_soa,1,55191,120000,96,74,4.770994
baseline_soa,1,55191,120000,96,75,4.549980
baseline_soa,1,55191,120000,96,76,4.446030
baseline_soa,1,55191,120000,96,77,5.654097
baseline_soa,1,55191,120000,96,78,4.962921
baseline_soa,1,55191,120000,96,79,4.447937
baseline_soa,1,55191,120000,96,80,4.714012
baseline_soa,1,55191,120000,96,81,4.458904
baseline_soa,1,55191,120000,96,82,4.740953
baseline_soa,1,55191,120000,96,83,4.456043
baseline_soa,1,55191,120000,96,84,4.410982
baseline_soa,1,55191,120000,96,85,4.475117
baseline_soa,1,55191,120000,96,86,7.215023
baseline_soa,1,55191,120000,96,87,5.625963
baseline_soa,1,55191,120000,96,88,4.378080
baseline_soa,1,55191,120000,96,89,5.293131
baseline_soa,1,55191,120000,96,90,6.418943
baseline_soa,1,55191,120000,96,91,4.928827
baseline_soa,1,55191,120000,96,92,4.456043
baseline_soa,1,55191,120000,96,93,4.443884
baseline_soa,1,55191,120000,96,94,5.186796
baseline_soa,1,55191,120000,96,95,4.974127
baseline_soa,1,55191,120000,96,96,4.440069
baseline_soa,1,55191,120000,96,97,4.538059
baseline_soa,1,55191,120000,96,98,5.779982
baseline_soa,1,55191,120000,96,99,4.462004
eigts_t_soa,1,55191,120000,96,0,4.189014
eigts_t_soa,1,55191,120000,96,1,5.505085
eigts_t_soa,1,55191,120000,96,2,4.259109
eigts_t_soa,1,55191,120000,96,3,5.294085
eigts_t_soa,1,55191,120000,96,4,4.258156
eigts_t_soa,1,55191,120000,96,5,5.190849
eigts_t_soa,1,55191,120000,96,6,4.189014
eigts_t_soa,1,55191,120000,96,7,4.308939
eigts_t_soa,1,55191,120000,96,8,5.185127
eigts_t_soa,1,55191,120000,96,9,6.749868
eigts_t_soa,1,55191,120000,96,10,4.293203
eigts_t_soa,1,55191,120000,96,11,4.273891
eigts_t_soa,1,55191,120000,96,12,4.964113
eigts_t_soa,1,55191,120000,96,13,5.180836
eigts_t_soa,1,55191,120000,96,14,4.181862
eigts_t_soa,1,55191,120000,96,15,5.203009
eigts_t_soa,1,55191,120000,96,16,4.318953
eigts_t_soa,1,55191,120000,96,17,5.891085
eigts_t_soa,1,55191,120000,96,18,4.271984
eigts_t_soa,1,55191,120000,96,19,4.431963
eigts_t_soa,1,55191,120000,96,20,4.283190
eigts_t_soa,1,55191,120000,96,21,5.562067
eigts_t_soa,1,55191,120000,96,22,4.234076
eigts_t_soa,1,55191,120000,96,23,4.185915
eigts_t_soa,1,55191,120000,96,24,4.227877
eigts_t_soa,1,55191,120000,96,25,6.575108
eigts_t_soa,1,55191,120000,96,26,4.235029
eigts_t_soa,1,55191,120000,96,27,4.307032
eigts_t_soa,1,55191,120000,96,28,5.244017
eigts_t_soa,1,55191,120000,96,29,6.382942
eigts_t_soa,1,55191,120000,96,30,4.261017
eigts_t_soa,1,55191,120000,96,31,4.192114
eigts_t_soa,1,55191,120000,96,32,4.307985
eigts_t_soa,1,55191,120000,96,33,4.350901
eigts_t_soa,1,55191,120000,96,34,4.208803
eigts_t_soa,1,55191,120000,96,35,5.059958
eigts_t_soa,1,55191,120000,96,36,4.312038
eigts_t_soa,1,55191,120000,96,37,4.196167
eigts_t_soa,1,55191,120000,96,38,4.292965
eigts_t_soa,1,55191,120000,96,39,5.018950
eigts_t_soa,1,55191,120000,96,40,4.308939
eigts_t_soa,1,55191,120000,96,41,4.261971
eigts_t_soa,1,55191,120000,96,42,5.383968
eigts_t_soa,1,55191,120000,96,43,4.265070
eigts_t_soa,1,55191,120000,96,44,4.585028
eigts_t_soa,1,55191,120000,96,45,4.246950
eigts_t_soa,1,55191,120000,96,46,4.267931
eigts_t_soa,1,55191,120000,96,47,4.297972
eigts_t_soa,1,55191,120000,96,48,4.303932
eigts_t_soa,1,55191,120000,96,49,4.316092
eigts_t_soa,1,55191,120000,96,50,4.379988
eigts_t_soa,1,55191,120000,96,51,4.266977
eigts_t_soa,1,55191,120000,96,52,4.342079
eigts_t_soa,1,55191,120000,96,53,4.317045
eigts_t_soa,1,55191,120000,96,54,4.297018
eigts_t_soa,1,55191,120000,96,55,4.941940
eigts_t_soa,1,55191,120000,96,56,4.608154
eigts_t_soa,1,55191,120000,96,57,4.326820
eigts_t_soa,1,55191,120000,96,58,4.287958
eigts_t_soa,1,55191,120000,96,59,5.314112
eigts_t_soa,1,55191,120000,96,60,5.440950
eigts_t_soa,1,55191,120000,96,61,4.372120
eigts_t_soa,1,55191,120000,96,62,4.379988
eigts_t_soa,1,55191,120000,96,63,4.284859
eigts_t_soa,1,55191,120000,96,64,4.386902
eigts_t_soa,1,55191,120000,96,65,4.223108
eigts_t_soa,1,55191,120000,96,66,4.198074
eigts_t_soa,1,55191,120000,96,67,4.302025
eigts_t_soa,1,55191,120000,96,68,4.680157
eigts_t_soa,1,55191,120000,96,69,4.324913
eigts_t_soa,1,55191,120000,96,70,4.363060
eigts_t_soa,1,55191,120000,96,71,4.276037
eigts_t_soa,1,55191,120000,96,72,5.172014
eigts_t_soa,1,55191,120000,96,73,4.311800
eigts_t_soa,1,55191,120000,96,74,4.333973
eigts_t_soa,1,55191,120000,96,75,4.648209
eigts_t_soa,1,55191,120000,96,76,5.714893
eigts_t_soa,1,55191,120000,96,77,5.405188
eigts_t_soa,1,55191,120000,96,78,4.193068
eigts_t_soa,1,55191,120000,96,79,4.235029
eigts_t_soa,1,55191,120000,96,80,5.738974
eigts_t_soa,1,55191,120000,96,81,4.619122
eigts_t_soa,1,55191,120000,96,82,6.290913
eigts_t_soa,1,55191,120000,96,83,4.354000
eigts_t_soa,1,55191,120000,96,84,4.926920
eigts_t_soa,1,55191,120000,96,85,4.341125
eigts_t_soa,1,55191,120000,96,86,4.520893
eigts_t_soa,1,55191,120000,96,87,4.283905
eigts_t_soa,1,55191,120000,96,88,5.542040
eigts_t_soa,1,55191,120000,96,89,4.270077
eigts_t_soa,1,55191,120000,96,90,4.261971
eigts_t_soa,1,55191,120000,96,91,4.263878
eigts_t_soa,1,55191,120000,96,92,6.233215
eigts_t_soa,1,55191,120000,96,93,4.300117
eigts_t_soa,1,55191,120000,96,94,4.238844
eigts_t_soa,1,55191,120000,96,95,4.170179
eigts_t_soa,1,55191,120000,96,96,6.155968
eigts_t_soa,1,55191,120000,96,97,4.230976
eigts_t_soa,1,55191,120000,96,98,4.249096
eigts_t_soa,1,55191,120000,96,99,4.348040
sorted_soa,1,55191,120000,96,0,11.141062
sorted_soa,1,55191,120000,96,1,11.139154
sorted_soa,1,55191,120000,96,2,12.042046
sorted_soa,1,55191,120000,96,3,10.907173
sorted_soa,1,55191,120000,96,4,13.025045
sorted_soa,1,55191,120000,96,5,10.958910
sorted_soa,1,55191,120000,96,6,10.850906
sorted_soa,1,55191,120000,96,7,11.068106
sorted_soa,1,55191,120000,96,8,10.875940
sorted_soa,1,55191,120000,96,9,10.900974
sorted_soa,1,55191,120000,96,10,10.798931
sorted_soa,1,55191,120000,96,11,11.474133
sorted_soa,1,55191,120000,96,12,10.816813
sorted_soa,1,55191,120000,96,13,10.876179
sorted_soa,1,55191,120000,96,14,13.209105
sorted_soa,1,55191,120000,96,15,12.616158
sorted_soa,1,55191,120000,96,16,10.902166
sorted_soa,1,55191,120000,96,17,14.381886
sorted_soa,1,55191,120000,96,18,12.747765
sorted_soa,1,55191,120000,96,19,10.854006
sorted_soa,1,55191,120000,96,20,13.544083
sorted_soa,1,55191,120000,96,21,12.458086
sorted_soa,1,55191,120000,96,22,10.819912
sorted_soa,1,55191,120000,96,23,10.751009
sorted_soa,1,55191,120000,96,24,10.708809
sorted_soa,1,55191,120000,96,25,10.833979
sorted_soa,1,55191,120000,96,26,10.848999
sorted_soa,1,55191,120000,96,27,10.853052
sorted_soa,1,55191,120000,96,28,10.776997
sorted_soa,1,55191,120000,96,29,10.806084
sorted_soa,1,55191,120000,96,30,12.594938
sorted_soa,1,55191,120000,96,31,10.790825
sorted_soa,1,55191,120000,96,32,10.787964
sorted_soa,1,55191,120000,96,33,14.204025
sorted_soa,1,55191,120000,96,34,11.356115
sorted_soa,1,55191,120000,96,35,10.859013
sorted_soa,1,55191,120000,96,36,11.945009
sorted_soa,1,55191,120000,96,37,11.608124
sorted_soa,1,55191,120000,96,38,10.891199
sorted_soa,1,55191,120000,96,39,10.787010
sorted_soa,1,55191,120000,96,40,11.165142
sorted_soa,1,55191,120000,96,41,10.772943
sorted_soa,1,55191,120000,96,42,10.793924
sorted_soa,1,55191,120000,96,43,12.378216
sorted_soa,1,55191,120000,96,44,10.735035
sorted_soa,1,55191,120000,96,45,10.686874
sorted_soa,1,55191,120000,96,46,14.472008
sorted_soa,1,55191,120000,96,47,10.715008
sorted_soa,1,55191,120000,96,48,10.642052
sorted_soa,1,55191,120000,96,49,11.795044
sorted_soa,1,55191,120000,96,50,11.153936
sorted_soa,1,55191,120000,96,51,10.739088
sorted_soa,1,55191,120000,96,52,11.546850
sorted_soa,1,55191,120000,96,53,10.649920
sorted_soa,1,55191,120000,96,54,10.751963
sorted_soa,1,55191,120000,96,55,10.733843
sorted_soa,1,55191,120000,96,56,12.527943
sorted_soa,1,55191,120000,96,57,10.751963
sorted_soa,1,55191,120000,96,58,10.757923
sorted_soa,1,55191,120000,96,59,15.110016
sorted_soa,1,55191,120000,96,60,10.854959
sorted_soa,1,55191,120000,96,61,10.794878
sorted_soa,1,55191,120000,96,62,15.421152
