backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx32_by08,run48,48,1.126720
gpu,1,256,163840,uniform,V1_bx32_by08,run49,49,1.126624
gpu,1,256,163840,uniform,V1_bx32_by08,run50,50,1.127072
gpu,1,256,163840,uniform,V1_bx32_by08,run51,51,1.128608
gpu,1,256,163840,uniform,V1_bx32_by08,run52,52,1.128416
gpu,1,256,163840,uniform,V1_bx32_by08,run53,53,1.126976
gpu,1,256,163840,uniform,V1_bx32_by08,run54,54,1.127328
gpu,1,256,163840,uniform,V1_bx32_by08,run55,55,1.130112
gpu,1,256,163840,uniform,V1_bx32_by08,run56,56,1.128096
gpu,1,256,163840,uniform,V1_bx32_by08,run57,57,1.127328
gpu,1,256,163840,uniform,V1_bx32_by08,run58,58,1.127040
gpu,1,256,163840,uniform,V1_bx32_by08,run59,59,1.128032
gpu,1,256,163840,uniform,V1_bx32_by08,run60,60,1.127584
gpu,1,256,163840,uniform,V1_bx32_by08,run61,61,1.127232
gpu,1,256,163840,uniform,V1_bx32_by08,run62,62,1.128448
gpu,1,256,163840,uniform,V1_bx32_by08,run63,63,1.128192
gpu,1,256,163840,uniform,V1_bx32_by08,run64,64,1.127968
gpu,1,256,163840,uniform,V1_bx32_by08,run65,65,1.128064
gpu,1,256,163840,uniform,V1_bx32_by08,run66,66,1.126976
gpu,1,256,163840,uniform,V1_bx32_by08,run67,67,1.127968
gpu,1,256,163840,uniform,V1_bx32_by08,run68,68,1.128576
gpu,1,256,163840,uniform,V1_bx32_by08,run69,69,1.127520
gpu,1,256,163840,uniform,V1_bx32_by08,run70,70,1.129024
gpu,1,256,163840,uniform,V1_bx32_by08,run71,71,1.127168
gpu,1,256,163840,uniform,V1_bx32_by08,run72,72,1.127872
gpu,1,256,163840,uniform,V1_bx32_by08,run73,73,1.129568
gpu,1,256,163840,uniform,V1_bx32_by08,run74,74,1.127808
gpu,1,256,163840,uniform,V1_bx32_by08,run75,75,1.128576
gpu,1,256,163840,uniform,V1_bx32_by08,run76,76,1.127968
gpu,1,256,163840,uniform,V1_bx32_by08,run77,77,1.129536
gpu,1,256,163840,uniform,V1_bx32_by08,run78,78,1.129760
gpu,1,256,163840,uniform,V1_bx32_by08,run79,79,1.127552
gpu,1,256,163840,uniform,V1_bx32_by08,run80,80,1.128544
gpu,1,256,163840,uniform,V1_bx32_by08,run81,81,1.128768
gpu,1,256,163840,uniform,V1_bx32_by08,run82,82,1.128576
gpu,1,256,163840,uniform,V1_bx32_by08,run83,83,1.129184
gpu,1,256,163840,uniform,V1_bx32_by08,run84,84,1.129504
gpu,1,256,163840,uniform,V1_bx32_by08,run85,85,1.128032
gpu,1,256,163840,uniform,V1_bx32_by08,run86,86,1.127360
gpu,1,256,163840,uniform,V1_bx32_by08,run87,87,1.127936
gpu,1,256,163840,uniform,V1_bx32_by08,run88,88,1.127872
gpu,1,256,163840,uniform,V1_bx32_by08,run89,89,1.128384
gpu,1,256,163840,uniform,V1_bx32_by08,run90,90,1.128544
gpu,1,256,163840,uniform,V1_bx32_by08,run91,91,1.127456
gpu,1,256,163840,uniform,V1_bx32_by08,run92,92,1.128992
gpu,1,256,163840,uniform,V1_bx32_by08,run93,93,1.129472
gpu,1,256,163840,uniform,V1_bx32_by08,run94,94,1.128032
gpu,1,256,163840,uniform,V1_bx32_by08,run95,95,1.129088
gpu,1,256,163840,uniform,V1_bx32_by08,run96,96,1.128000
gpu,1,256,163840,uniform,V1_bx32_by08,run97,97,1.127360
gpu,1,256,163840,uniform,V1_bx32_by08,run98,98,1.128000
gpu,1,256,163840,uniform,V1_bx32_by08,run99,99,1.129888
gpu,1,256,163840,uniform,V1_bx64_by04,run0,0,1.081568
gpu,1,256,163840,uniform,V1_bx64_by04,run1,1,1.080768
gpu,1,256,163840,uniform,V1_bx64_by04,run2,2,1.081632
gpu,1,256,163840,uniform,V1_bx64_by04,run3,3,1.081920
gpu,1,256,163840,uniform,V1_bx64_by04,run4,4,1.081408
gpu,1,256,163840,uniform,V1_bx64_by04,run5,5,1.080544
gpu,1,256,163840,uniform,V1_bx64_by04,run6,6,1.081056
gpu,1,256,163840,uniform,V1_bx64_by04,run7,7,1.081408
gpu,1,256,163840,uniform,V1_bx64_by04,run8,8,1.080736
gpu,1,256,163840,uniform,V1_bx64_by04,run9,9,1.081632
gpu,1,256,163840,uniform,V1_bx64_by04,run10,10,1.082048
gpu,1,256,163840,uniform,V1_bx64_by04,run11,11,1.081088
gpu,1,256,163840,uniform,V1_bx64_by04,run12,12,1.081056
gpu,1,256,163840,uniform,V1_bx64_by04,run13,13,1.082720
gpu,1,256,163840,uniform,V1_bx64_by04,run14,14,1.082496
gpu,1,256,163840,uniform,V1_bx64_by04,run15,15,1.080640
gpu,1,256,163840,uniform,V1_bx64_by04,run16,16,1.080192
gpu,1,256,163840,uniform,V1_bx64_by04,run17,17,1.080512
gpu,1,256,163840,uniform,V1_bx64_by04,run18,18,1.079968
gpu,1,256,163840,uniform,V1_bx64_by04,run19,19,1.080160
gpu,1,256,163840,uniform,V1_bx64_by04,run20,20,1.079872
gpu,1,256,163840,uniform,V1_bx64_by04,run21,21,1.081024
gpu,1,256,163840,uniform,V1_bx64_by04,run22,22,1.080768
gpu,1,256,163840,uniform,V1_bx64_by04,run23,23,1.080864
gpu,1,256,163840,uniform,V1_bx64_by04,run24,24,1.080320
gpu,1,256,163840,uniform,V1_bx64_by04,run25,25,1.080704
