backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx64,run0,0,0.011720
gpu,1,256,163840,uniform,V1_bx64,run1,1,0.012880
gpu,1,256,163840,uniform,V1_bx64,run2,2,0.010280
gpu,1,256,163840,uniform,V1_bx64,run3,3,0.014281
gpu,1,256,163840,uniform,V1_bx64,run4,4,0.011640
gpu,1,256,163840,uniform,V1_bx64,run5,5,0.015160
gpu,1,256,163840,uniform,V1_bx64,run6,6,0.015360
gpu,1,256,163840,uniform,V1_bx64,run7,7,0.012721
gpu,1,256,163840,uniform,V1_bx64,run8,8,0.016080
gpu,1,256,163840,uniform,V1_bx64,run9,9,0.016880
gpu,1,256,163840,uniform,V1_bx64,run10,10,0.017360
gpu,1,256,163840,uniform,V1_bx64,run11,11,0.016840
gpu,1,256,163840,uniform,V1_bx64,run12,12,0.016920
gpu,1,256,163840,uniform,V1_bx64,run13,13,0.017240
gpu,1,256,163840,uniform,V1_bx64,run14,14,0.016720
gpu,1,256,163840,uniform,V1_bx64,run15,15,0.017040
gpu,1,256,163840,uniform,V1_bx64,run16,16,0.016640
gpu,1,256,163840,uniform,V1_bx64,run17,17,0.016960
gpu,1,256,163840,uniform,V1_bx64,run18,18,0.017200
gpu,1,256,163840,uniform,V1_bx64,run19,19,0.017000
gpu,1,256,163840,uniform,V1_bx64,run20,20,0.017000
gpu,1,256,163840,uniform,V1_bx64,run21,21,0.016760
gpu,1,256,163840,uniform,V1_bx64,run22,22,0.016761
gpu,1,256,163840,uniform,V1_bx64,run23,23,0.016840
gpu,1,256,163840,uniform,V1_bx64,run24,24,0.016880
gpu,1,256,163840,uniform,V1_bx64,run25,25,0.016680
gpu,1,256,163840,uniform,V1_bx64,run26,26,0.016520
gpu,1,256,163840,uniform,V1_bx64,run27,27,0.016640
gpu,1,256,163840,uniform,V1_bx64,run28,28,0.013480
gpu,1,256,163840,uniform,V1_bx64,run29,29,0.017120
gpu,1,256,163840,uniform,V1_bx64,run30,30,0.017720
gpu,1,256,163840,uniform,V1_bx64,run31,31,0.016920
gpu,1,256,163840,uniform,V1_bx64,run32,32,0.016760
gpu,1,256,163840,uniform,V1_bx64,run33,33,0.016760
gpu,1,256,163840,uniform,V1_bx64,run34,34,0.016360
gpu,1,256,163840,uniform,V1_bx64,run35,35,0.016600
gpu,1,256,163840,uniform,V1_bx64,run36,36,0.016320
gpu,1,256,163840,uniform,V1_bx64,run37,37,0.016120
gpu,1,256,163840,uniform,V1_bx64,run38,38,0.016360
gpu,1,256,163840,uniform,V1_bx64,run39,39,0.016200
gpu,1,256,163840,uniform,V1_bx64,run40,40,0.016200
gpu,1,256,163840,uniform,V1_bx64,run41,41,0.016200
gpu,1,256,163840,uniform,V1_bx64,run42,42,0.016240
gpu,1,256,163840,uniform,V1_bx64,run43,43,0.016600
gpu,1,256,163840,uniform,V1_bx64,run44,44,0.016760
gpu,1,256,163840,uniform,V1_bx64,run45,45,0.016400
gpu,1,256,163840,uniform,V1_bx64,run46,46,0.016440
gpu,1,256,163840,uniform,V1_bx64,run47,47,0.016480
gpu,1,256,163840,uniform,V1_bx64,run48,48,0.016720
gpu,1,256,163840,uniform,V1_bx64,run49,49,0.016560
gpu,1,256,163840,uniform,V1_bx64,run50,50,0.016520
gpu,1,256,163840,uniform,V1_bx64,run51,51,0.016360
gpu,1,256,163840,uniform,V1_bx64,run52,52,0.016160
gpu,1,256,163840,uniform,V1_bx64,run53,53,0.016240
gpu,1,256,163840,uniform,V1_bx64,run54,54,0.016200
gpu,1,256,163840,uniform,V1_bx64,run55,55,0.016160
gpu,1,256,163840,uniform,V1_bx64,run56,56,0.016240
gpu,1,256,163840,uniform,V1_bx64,run57,57,0.016120
gpu,1,256,163840,uniform,V1_bx64,run58,58,0.016480
gpu,1,256,163840,uniform,V1_bx64,run59,59,0.016800
gpu,1,256,163840,uniform,V1_bx64,run60,60,0.016160
gpu,1,256,163840,uniform,V1_bx64,run61,61,0.016240
gpu,1,256,163840,uniform,V1_bx64,run62,62,0.016200
gpu,1,256,163840,uniform,V1_bx64,run63,63,0.016520
gpu,1,256,163840,uniform,V1_bx64,run64,64,0.016080
gpu,1,256,163840,uniform,V1_bx64,run65,65,0.016320
gpu,1,256,163840,uniform,V1_bx64,run66,66,0.016240
gpu,1,256,163840,uniform,V1_bx64,run67,67,0.016040
gpu,1,256,163840,uniform,V1_bx64,run68,68,0.015960
gpu,1,256,163840,uniform,V1_bx64,run69,69,0.017760
gpu,1,256,163840,uniform,V1_bx64,run70,70,0.016041
gpu,1,256,163840,uniform,V1_bx64,run71,71,0.016600
gpu,1,256,163840,uniform,V1_bx64,run72,72,0.016840
gpu,1,256,163840,uniform,V1_bx64,run73,73,0.013120
gpu,1,256,163840,uniform,V1_bx64,run74,74,0.015560
gpu,1,256,163840,uniform,V1_bx64,run75,75,0.016760
gpu,1,256,163840,uniform,V1_bx64,run76,76,0.016960
gpu,1,256,163840,uniform,V1_bx64,run77,77,0.017080
gpu,1,256,163840,uniform,V1_bx64,run78,78,0.017080
gpu,1,256,163840,uniform,V1_bx64,run79,79,0.016920
gpu,1,256,163840,uniform,V1_bx64,run80,80,0.016320
gpu,1,256,163840,uniform,V1_bx64,run81,81,0.016360
gpu,1,256,163840,uniform,V1_bx64,run82,82,0.016840
gpu,1,256,163840,uniform,V1_bx64,run83,83,0.016280
gpu,1,256,163840,uniform,V1_bx64,run84,84,0.016160
gpu,1,256,163840,uniform,V1_bx64,run85,85,0.016320
gpu,1,256,163840,uniform,V1_bx64,run86,86,0.016120
gpu,1,256,163840,uniform,V1_bx64,run87,87,0.016160
gpu,1,256,163840,uniform,V1_bx64,run88,88,0.016320
gpu,1,256,163840,uniform,V1_bx64,run89,89,0.016000
gpu,1,256,163840,uniform,V1_bx64,run90,90,0.016920
gpu,1,256,163840,uniform,V1_bx64,run91,91,0.016120
gpu,1,256,163840,uniform,V1_bx64,run92,92,0.016120
gpu,1,256,163840,uniform,V1_bx64,run93,93,0.016840
gpu,1,256,163840,uniform,V1_bx64,run94,94,0.016000
gpu,1,256,163840,uniform,V1_bx64,run95,95,0.015960
gpu,1,256,163840,uniform,V1_bx64,run96,96,0.016440
gpu,1,256,163840,uniform,V1_bx64,run97,97,0.016160
gpu,1,256,163840,uniform,V1_bx64,run98,98,0.016320
gpu,1,256,163840,uniform,V1_bx64,run99,99,0.015640
gpu,1,256,163840,uniform,V1_bx128,run0,0,0.011840
gpu,1,256,163840,uniform,V1_bx128,run1,1,0.013440
gpu,1,256,163840,uniform,V1_bx128,run2,2,0.014160
gpu,1,256,163840,uniform,V1_bx128,run3,3,0.015960
gpu,1,256,163840,uniform,V1_bx128,run4,4,0.016720
gpu,1,256,163840,uniform,V1_bx128,run5,5,0.017240
gpu,1,256,163840,uniform,V1_bx128,run6,6,0.016760
gpu,1,256,163840,uniform,V1_bx128,run7,7,0.016800
gpu,1,256,163840,uniform,V1_bx128,run8,8,0.016640
gpu,1,256,163840,uniform,V1_bx128,run9,9,0.016480
gpu,1,256,163840,uniform,V1_bx128,run10,10,0.016440
gpu,1,256,163840,uniform,V1_bx128,run11,11,0.016240
gpu,1,256,163840,uniform,V1_bx128,run12,12,0.016440
gpu,1,256,163840,uniform,V1_bx128,run13,13,0.016240
gpu,1,256,163840,uniform,V1_bx128,run14,14,0.016560
gpu,1,256,163840,uniform,V1_bx128,run15,15,0.016121
gpu,1,256,163840,uniform,V1_bx128,run16,16,0.016480
gpu,1,256,163840,uniform,V1_bx128,run17,17,0.016600
gpu,1,256,163840,uniform,V1_bx128,run18,18,0.016120
gpu,1,256,163840,uniform,V1_bx128,run19,19,0.016480
gpu,1,256,163840,uniform,V1_bx128,run20,20,0.016240
gpu,1,256,163840,uniform,V1_bx128,run21,21,0.016240
gpu,1,256,163840,uniform,V1_bx128,run22,22,0.016200
gpu,1,256,163840,uniform,V1_bx128,run23,23,0.016280
gpu,1,256,163840,uniform,V1_bx128,run24,24,0.015800
gpu,1,256,163840,uniform,V1_bx128,run25,25,0.015960
gpu,1,256,163840,uniform,V1_bx128,run26,26,0.015800
gpu,1,256,163840,uniform,V1_bx128,run27,27,0.016240
gpu,1,256,163840,uniform,V1_bx128,run28,28,0.017320
gpu,1,256,163840,uniform,V1_bx128,run29,29,0.016600
gpu,1,256,163840,uniform,V1_bx128,run30,30,0.017400
gpu,1,256,163840,uniform,V1_bx128,run31,31,0.016040
gpu,1,256,163840,uniform,V1_bx128,run32,32,0.016680
gpu,1,256,163840,uniform,V1_bx128,run33,33,0.016360
gpu,1,256,163840,uniform,V1_bx128,run34,34,0.017040
gpu,1,256,163840,uniform,V1_bx128,run35,35,0.016400
gpu,1,256,163840,uniform,V1_bx128,run36,36,0.016560
gpu,1,256,163840,uniform,V1_bx128,run37,37,0.016280
gpu,1,256,163840,uniform,V1_bx128,run38,38,0.016720
gpu,1,256,163840,uniform,V1_bx128,run39,39,0.016240
gpu,1,256,163840,uniform,V1_bx128,run40,40,0.016360
gpu,1,256,163840,uniform,V1_bx128,run41,41,0.016280
gpu,1,256,163840,uniform,V1_bx128,run42,42,0.016440
gpu,1,256,163840,uniform,V1_bx128,run43,43,0.016560
gpu,1,256,163840,uniform,V1_bx128,run44,44,0.016280
gpu,1,256,163840,uniform,V1_bx128,run45,45,0.015680
gpu,1,256,163840,uniform,V1_bx128,run46,46,0.016161
gpu,1,256,163840,uniform,V1_bx128,run47,47,0.016760
gpu,1,256,163840,uniform,V1_bx128,run48,48,0.017680
gpu,1,256,163840,uniform,V1_bx128,run49,49,0.016960
gpu,1,256,163840,uniform,V1_bx128,run50,50,0.016400
gpu,1,256,163840,uniform,V1_bx128,run51,51,0.016520
gpu,1,256,163840,uniform,V1_bx128,run52,52,0.013280
gpu,1,256,163840,uniform,V1_bx128,run53,53,0.016400
gpu,1,256,163840,uniform,V1_bx128,run54,54,0.016240
gpu,1,256,163840,uniform,V1_bx128,run55,55,0.016040
gpu,1,256,163840,uniform,V1_bx128,run56,56,0.015880
gpu,1,256,163840,uniform,V1_bx128,run57,57,0.015760
gpu,1,256,163840,uniform,V1_bx128,run58,58,0.012280
gpu,1,256,163840,uniform,V1_bx128,run59,59,0.014200
gpu,1,256,163840,uniform,V1_bx128,run60,60,0.013040
gpu,1,256,163840,uniform,V1_bx128,run61,61,0.010240
gpu,1,256,163840,uniform,V1_bx128,run62,62,0.013560
gpu,1,256,163840,uniform,V1_bx128,run63,63,0.014720
gpu,1,256,163840,uniform,V1_bx128,run64,64,0.015640
gpu,1,256,163840,uniform,V1_bx128,run65,65,0.016600
gpu,1,256,163840,uniform,V1_bx128,run66,66,0.017120
gpu,1,256,163840,uniform,V1_bx128,run67,67,0.017280
gpu,1,256,163840,uniform,V1_bx128,run68,68,0.017321
gpu,1,256,163840,uniform,V1_bx128,run69,69,0.017480
gpu,1,256,163840,uniform,V1_bx128,run70,70,0.017720
gpu,1,256,163840,uniform,V1_bx128,run71,71,0.016520
gpu,1,256,163840,uniform,V1_bx128,run72,72,0.016280
gpu,1,256,163840,uniform,V1_bx128,run73,73,0.016080
gpu,1,256,163840,uniform,V1_bx128,run74,74,0.016080
gpu,1,256,163840,uniform,V1_bx128,run75,75,0.016120
gpu,1,256,163840,uniform,V1_bx128,run76,76,0.015920
gpu,1,256,163840,uniform,V1_bx128,run77,77,0.016240
gpu,1,256,163840,uniform,V1_bx128,run78,78,0.016960
gpu,1,256,163840,uniform,V1_bx128,run79,79,0.017240
gpu,1,256,163840,uniform,V1_bx128,run80,80,0.017440
gpu,1,256,163840,uniform,V1_bx128,run81,81,0.016960
gpu,1,256,163840,uniform,V1_bx128,run82,82,0.016521
gpu,1,256,163840,uniform,V1_bx128,run83,83,0.016480
gpu,1,256,163840,uniform,V1_bx128,run84,84,0.016600
gpu,1,256,163840,uniform,V1_bx128,run85,85,0.016480
gpu,1,256,163840,uniform,V1_bx128,run86,86,0.016160
gpu,1,256,163840,uniform,V1_bx128,run87,87,0.016440
gpu,1,256,163840,uniform,V1_bx128,run88,88,0.016080
gpu,1,256,163840,uniform,V1_bx128,run89,89,0.016240
gpu,1,256,163840,uniform,V1_bx128,run90,90,0.016000
gpu,1,256,163840,uniform,V1_bx128,run91,91,0.016000
gpu,1,256,163840,uniform,V1_bx128,run92,92,0.016040
gpu,1,256,163840,uniform,V1_bx128,run93,93,0.015960
gpu,1,256,163840,uniform,V1_bx128,run94,94,0.016160
gpu,1,256,163840,uniform,V1_bx128,run95,95,0.016080
gpu,1,256,163840,uniform,V1_bx128,run96,96,0.016280
gpu,1,256,163840,uniform,V1_bx128,run97,97,0.015640
gpu,1,256,163840,uniform,V1_bx128,run98,98,0.016120
gpu,1,256,163840,uniform,V1_bx128,run99,99,0.017320
gpu,1,256,163840,uniform,V1_bx256,run0,0,0.009280
gpu,1,256,163840,uniform,V1_bx256,run1,1,0.013240
gpu,1,256,163840,uniform,V1_bx256,run2,2,0.014000
gpu,1,256,163840,uniform,V1_bx256,run3,3,0.015241
gpu,1,256,163840,uniform,V1_bx256,run4,4,0.016560
gpu,1,256,163840,uniform,V1_bx256,run5,5,0.020320
gpu,1,256,163840,uniform,V1_bx256,run6,6,0.016280
gpu,1,256,163840,uniform,V1_bx256,run7,7,0.016200
gpu,1,256,163840,uniform,V1_bx256,run8,8,0.016400
gpu,1,256,163840,uniform,V1_bx256,run9,9,0.016200
gpu,1,256,163840,uniform,V1_bx256,run10,10,0.016000
gpu,1,256,163840,uniform,V1_bx256,run11,11,0.016240
gpu,1,256,163840,uniform,V1_bx256,run12,12,0.016200
gpu,1,256,163840,uniform,V1_bx256,run13,13,0.015800
gpu,1,256,163840,uniform,V1_bx256,run14,14,0.011920
gpu,1,256,163840,uniform,V1_bx256,run15,15,0.015720
