backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx32_by04,run78,78,0.567203
gpu,1,256,163840,uniform,V1_bx32_by04,run79,79,0.563242
gpu,1,256,163840,uniform,V1_bx32_by04,run80,80,0.572203
gpu,1,256,163840,uniform,V1_bx32_by04,run81,81,0.572723
gpu,1,256,163840,uniform,V1_bx32_by04,run82,82,0.567403
gpu,1,256,163840,uniform,V1_bx32_by04,run83,83,0.557242
gpu,1,256,163840,uniform,V1_bx32_by04,run84,84,0.566763
gpu,1,256,163840,uniform,V1_bx32_by04,run85,85,0.565003
gpu,1,256,163840,uniform,V1_bx32_by04,run86,86,0.563883
gpu,1,256,163840,uniform,V1_bx32_by04,run87,87,0.560283
gpu,1,256,163840,uniform,V1_bx32_by04,run88,88,0.562562
gpu,1,256,163840,uniform,V1_bx32_by04,run89,89,0.566563
gpu,1,256,163840,uniform,V1_bx32_by04,run90,90,0.565923
gpu,1,256,163840,uniform,V1_bx32_by04,run91,91,0.561523
gpu,1,256,163840,uniform,V1_bx32_by04,run92,92,0.567843
gpu,1,256,163840,uniform,V1_bx32_by04,run93,93,0.562163
gpu,1,256,163840,uniform,V1_bx32_by04,run94,94,0.567723
gpu,1,256,163840,uniform,V1_bx32_by04,run95,95,0.560843
gpu,1,256,163840,uniform,V1_bx32_by04,run96,96,0.566402
gpu,1,256,163840,uniform,V1_bx32_by04,run97,97,0.564083
gpu,1,256,163840,uniform,V1_bx32_by04,run98,98,0.563243
gpu,1,256,163840,uniform,V1_bx32_by04,run99,99,0.564163
gpu,1,256,163840,uniform,V1_bx32_by08,run0,0,0.478482
gpu,1,256,163840,uniform,V1_bx32_by08,run1,1,0.488854
gpu,1,256,163840,uniform,V1_bx32_by08,run2,2,0.520893
gpu,1,256,163840,uniform,V1_bx32_by08,run3,3,0.560003
gpu,1,256,163840,uniform,V1_bx32_by08,run4,4,0.551804
gpu,1,256,163840,uniform,V1_bx32_by08,run5,5,0.565804
gpu,1,256,163840,uniform,V1_bx32_by08,run6,6,0.569963
gpu,1,256,163840,uniform,V1_bx32_by08,run7,7,0.567924
gpu,1,256,163840,uniform,V1_bx32_by08,run8,8,0.562884
gpu,1,256,163840,uniform,V1_bx32_by08,run9,9,0.560523
gpu,1,256,163840,uniform,V1_bx32_by08,run10,10,0.568964
gpu,1,256,163840,uniform,V1_bx32_by08,run11,11,0.571103
gpu,1,256,163840,uniform,V1_bx32_by08,run12,12,0.562004
gpu,1,256,163840,uniform,V1_bx32_by08,run13,13,0.560284
gpu,1,256,163840,uniform,V1_bx32_by08,run14,14,0.560283
gpu,1,256,163840,uniform,V1_bx32_by08,run15,15,0.558083
gpu,1,256,163840,uniform,V1_bx32_by08,run16,16,0.560523
gpu,1,256,163840,uniform,V1_bx32_by08,run17,17,0.568764
gpu,1,256,163840,uniform,V1_bx32_by08,run18,18,0.568123
gpu,1,256,163840,uniform,V1_bx32_by08,run19,19,0.552524
gpu,1,256,163840,uniform,V1_bx32_by08,run20,20,0.561964
gpu,1,256,163840,uniform,V1_bx32_by08,run21,21,0.564203
gpu,1,256,163840,uniform,V1_bx32_by08,run22,22,0.569004
gpu,1,256,163840,uniform,V1_bx32_by08,run23,23,0.564483
gpu,1,256,163840,uniform,V1_bx32_by08,run24,24,0.556763
gpu,1,256,163840,uniform,V1_bx32_by08,run25,25,0.555283
gpu,1,256,163840,uniform,V1_bx32_by08,run26,26,0.548523
gpu,1,256,163840,uniform,V1_bx32_by08,run27,27,0.553402
gpu,1,256,163840,uniform,V1_bx32_by08,run28,28,0.554443
gpu,1,256,163840,uniform,V1_bx32_by08,run29,29,0.563083
gpu,1,256,163840,uniform,V1_bx32_by08,run30,30,0.553523
gpu,1,256,163840,uniform,V1_bx32_by08,run31,31,0.554802
gpu,1,256,163840,uniform,V1_bx32_by08,run32,32,0.560883
gpu,1,256,163840,uniform,V1_bx32_by08,run33,33,0.549443
gpu,1,256,163840,uniform,V1_bx32_by08,run34,34,0.555483
gpu,1,256,163840,uniform,V1_bx32_by08,run35,35,0.558243
gpu,1,256,163840,uniform,V1_bx32_by08,run36,36,0.563283
gpu,1,256,163840,uniform,V1_bx32_by08,run37,37,0.564683
gpu,1,256,163840,uniform,V1_bx32_by08,run38,38,0.557843
gpu,1,256,163840,uniform,V1_bx32_by08,run39,39,0.558362
gpu,1,256,163840,uniform,V1_bx32_by08,run40,40,0.565003
gpu,1,256,163840,uniform,V1_bx32_by08,run41,41,0.571563
gpu,1,256,163840,uniform,V1_bx32_by08,run42,42,0.567042
gpu,1,256,163840,uniform,V1_bx32_by08,run43,43,0.567603
gpu,1,256,163840,uniform,V1_bx32_by08,run44,44,0.567323
gpu,1,256,163840,uniform,V1_bx32_by08,run45,45,0.580563
gpu,1,256,163840,uniform,V1_bx32_by08,run46,46,0.474962
gpu,1,256,163840,uniform,V1_bx32_by08,run47,47,0.477603
gpu,1,256,163840,uniform,V1_bx32_by08,run48,48,0.489073
gpu,1,256,163840,uniform,V1_bx32_by08,run49,49,0.501313
gpu,1,256,163840,uniform,V1_bx32_by08,run50,50,0.566263
gpu,1,256,163840,uniform,V1_bx32_by08,run51,51,0.550043
gpu,1,256,163840,uniform,V1_bx32_by08,run52,52,0.547603
gpu,1,256,163840,uniform,V1_bx32_by08,run53,53,0.546883
gpu,1,256,163840,uniform,V1_bx32_by08,run54,54,0.554323
gpu,1,256,163840,uniform,V1_bx32_by08,run55,55,0.549202
gpu,1,256,163840,uniform,V1_bx32_by08,run56,56,0.554003
gpu,1,256,163840,uniform,V1_bx32_by08,run57,57,0.548803
gpu,1,256,163840,uniform,V1_bx32_by08,run58,58,0.549283
gpu,1,256,163840,uniform,V1_bx32_by08,run59,59,0.548923
gpu,1,256,163840,uniform,V1_bx32_by08,run60,60,0.552163
gpu,1,256,163840,uniform,V1_bx32_by08,run61,61,0.558762
gpu,1,256,163840,uniform,V1_bx32_by08,run62,62,0.550123
gpu,1,256,163840,uniform,V1_bx32_by08,run63,63,0.550043
gpu,1,256,163840,uniform,V1_bx32_by08,run64,64,0.560123
